index,word,ort,pho,wf,wn_idx,adjusted_wf
4821,swim,_swi_m____,swIm___,120.0,5265.0,120.0
4822,swims,_swi_ms___,swImz__,21.0,5266.0,21.0
4823,swing,_swi_ng___,swIng__,722.0,5267.0,722.0
4824,swinge,_swi_nge__,swInJ__,0.0,5268.0,0.0
4825,swings,_swi_ngs__,swIngz_,701.0,5269.0,701.0
4826,swipe,_swi_pe___,swAp___,51.0,5270.0,51.0
4827,swipes,_swi_pes__,swAps__,20.0,5271.0,20.0
4828,swirl,_swi_rl___,sw^rl__,59.0,5272.0,59.0
4829,swirled,_swi_rled_,sw^rld_,71.0,5273.0,71.0
4830,swirls,_swi_rls__,sw^rlz_,21.0,5274.0,21.0
4831,swish,_swi_sh___,swIS___,2.0,5275.0,2.0
4832,swished,_swi_shed_,swISt__,0.0,5276.0,0.0
4833,switch,_swi_tch__,swItC__,1474.0,5277.0,1474.0
4834,swoon,_swoon____,swun___,32.0,5279.0,32.0
4835,swoop,_swoop____,swup___,45.0,5280.0,45.0
4836,swooped,_swooped__,swupt__,20.0,5281.0,20.0
4837,swoops,_swoops___,swups__,9.0,5282.0,9.0
4838,sword,_swo_rd___,_sord__,136.0,5283.0,136.0
4839,swords,_swo_rds__,_sordz_,36.0,5284.0,36.0
4840,swore,_swo_re___,swor___,27.0,5285.0,27.0
4841,swung,_swu_ng___,sw^ng__,305.0,5286.0,305.0
4842,sylph,__sy_lph__,_sIlf__,2.0,5287.0,2.0
4843,sync,__sy_nc___,_sInk__,36.0,5289.0,36.0
4844,tab,__ta_b____,_t@b___,212.0,5291.0,212.0
4845,tabs,__ta_bs___,_t@bz__,88.0,5292.0,88.0
4846,tack,__ta_ck___,_t@k___,186.0,5293.0,186.0
4847,tacks,__ta_cks__,_t@ks__,15.0,5294.0,15.0
4848,tact,__ta_ct___,_t@kt__,22.0,5295.0,22.0
4849,tacts,__ta_cts__,_t@kts_,1.0,5296.0,1.0
4850,tag,__ta_g____,_t@g___,467.0,5297.0,467.0
4851,tagged,__ta_gged_,_t@gd__,76.0,5298.0,76.0
4852,tags,__ta_gs___,_t@gz__,131.0,5299.0,131.0
4853,tail,__tail____,_tel___,256.0,5300.0,256.0
4854,tails,__tails___,_telz__,49.0,5301.0,49.0
4855,taint,__taint___,_tent__,52.0,5302.0,52.0
4856,taints,__taints__,_tents_,11.0,5303.0,11.0
4857,take,__ta_ke___,_tek___,23148.0,5304.0,23148.0
4858,takes,__ta_kes__,_teks__,4002.0,5305.0,4002.0
4859,talc,__ta_lc___,_t@lk__,22.0,5306.0,22.0
4860,talcs,__ta_lcs__,_t@lks_,7.0,5307.0,7.0
4861,tale,__ta_le___,_tel___,508.0,5308.0,508.0
4862,tales,__ta_les__,_telz__,236.0,5309.0,236.0
4863,talk,__ta_lk___,_talk__,4653.0,5310.0,4653.0
4864,talked,__ta_lked_,_talkt_,1116.0,5311.0,1116.0
4865,talks,__ta_lks__,_talks_,8935.0,5312.0,8935.0
4866,tall,__ta_ll___,_tal___,496.0,5313.0,496.0
4867,tame,__ta_me___,_tem___,93.0,5315.0,93.0
4868,tamp,__ta_mp___,_t@mp__,1.0,5316.0,1.0
4869,tamped,__ta_mped_,_t@mpt_,1.0,5317.0,1.0
4870,tamps,__ta_mps__,_t@mps_,0.0,5318.0,0.0
4871,tan,__ta_n____,_t@n___,288.0,5320.0,288.0
4872,tang,__ta_ng___,_t@ng__,31.0,5321.0,31.0
4873,tank,__ta_nk___,_t@nk__,1037.0,5323.0,1037.0
4874,tanks,__ta_nks__,_t@nks_,733.0,5324.0,733.0
4875,tanned,__ta_nned_,_t@nd__,34.0,5325.0,34.0
4876,tans,__ta_ns___,_t@nz__,22.0,5326.0,22.0
4877,tap,__ta_p____,_t@p___,546.0,5327.0,546.0
4878,tape,__ta_pe___,_tep___,1377.0,5328.0,1377.0
4879,tapes,__ta_pes__,_teps__,571.0,5329.0,571.0
4880,tapped,__ta_pped_,_t@pt__,317.0,5330.0,317.0
4881,taps,__ta_ps___,_t@ps__,83.0,5331.0,83.0
4882,tar,__ta_r____,_tar___,139.0,5332.0,139.0
4883,tart,__ta_rt___,_tart__,17.0,5338.0,17.0
4884,task,__ta_sk___,_t@sk__,2701.0,5339.0,2701.0
4885,tasks,__ta_sks__,_t@sks_,461.0,5340.0,461.0
4886,taste,__ta_ste__,_test__,865.0,5341.0,865.0
4887,tastes,__ta_stes_,_tests_,314.0,5342.0,314.0
4888,taught,__taught__,_tat___,670.0,5345.0,670.0
4889,taunt,__taunt___,_tant__,23.0,5346.0,23.0
4890,taunts,__taunts__,_tants_,12.0,5347.0,12.0
4891,taut,__taut____,_tat___,30.0,5348.0,30.0
4892,tax,__ta_x____,_t@ks__,33082.0,5351.0,33082.0
4893,tea,__tea_____,_ti____,484.0,5352.0,484.0
4894,teach,__teach___,_tiC___,637.0,5353.0,637.0
4895,teak,__teak____,_tik___,9.0,5354.0,9.0
4896,teaks,__teaks___,_tiks__,0.0,5355.0,0.0
4897,teal,__teal____,_til___,4.0,5356.0,4.0
4898,teals,__teals___,_tilz__,0.0,5357.0,0.0
4899,team,__team____,_tim___,4774.0,5358.0,4774.0
4900,teams,__teams___,_timz__,1062.0,5359.0,1062.0
4901,tear,__tear____,_tEr___,346.0,5360.0,346.0
4902,tears,__tears___,_tirz__,269.0,5361.0,269.0
4903,teas,__teas____,_tiz___,20.0,5362.0,20.0
4904,tease,__tease___,_tiz___,29.0,5363.0,29.0
4905,teased,__teased__,_tizd__,13.0,5364.0,13.0
4906,teat,__teat____,_tit___,1.0,5365.0,1.0
4907,teats,__teats___,_tits__,1.0,5366.0,1.0
4908,tee,__tee_____,_ti____,48.0,5367.0,48.0
4909,teem,__teem____,_tim___,4.0,5368.0,4.0
4910,teemed,__teemed__,_timd__,2.0,5369.0,2.0
4911,teems,__teems___,_timz__,9.0,5370.0,9.0
4912,tees,__tees____,_tiz___,14.0,5371.0,14.0
4913,teeth,__teeth___,_tiT___,410.0,5372.0,410.0
4914,tell,__te_ll___,_tEl___,3809.0,5374.0,3809.0
4915,tells,__te_lls__,_tElz__,1506.0,5375.0,1506.0
4916,temp,__te_mp___,_tEmp__,34.0,5376.0,34.0
4917,tempt,__te_mpt__,_tEmpt_,61.0,5377.0,61.0
4918,tend,__te_nd___,_tEnd__,2120.0,5379.0,2120.0
4919,tends,__te_nds__,_tEndz_,689.0,5380.0,689.0
4920,tense,__te_nse__,_tEns__,218.0,5381.0,218.0
4921,tent,__te_nt___,_tEnt__,147.0,5382.0,147.0
4922,tents,__te_nts__,_tEnts_,68.0,5383.0,68.0
4923,term,__te_rm___,_t^rm__,19735.0,5384.0,19735.0
4924,terms,__te_rms__,_t^rmz_,11600.0,5385.0,11600.0
4925,tern,__te_rn___,_t^rn__,0.0,5386.0,0.0
4926,terns,__te_rns__,_t^rnz_,1.0,5387.0,1.0
4927,terse,__te_rse__,_t^rs__,91.0,5388.0,91.0
4928,test,__te_st___,_tEst__,6177.0,5389.0,6177.0
4929,tests,__te_sts__,_tEsts_,2940.0,5390.0,2940.0
4930,text,__te_xt___,_tEkst_,555.0,5391.0,555.0
4931,texts,__te_xts__,_tEksts,141.0,5392.0,141.0
4932,than,_tha_n____,_D@n___,92330.0,5393.0,92330.0
4933,thank,_tha_nk___,_T@nk__,319.0,5395.0,319.0
4934,thanked,_tha_nked_,_T@nkt_,41.0,5396.0,41.0
4935,thanks,_tha_nks__,_T@nks_,890.0,5397.0,890.0
4936,that,_tha_t____,_D@t___,474749.0,5398.0,474749.0
4937,thatch,_tha_tch__,_T@tC__,4.0,5399.0,4.0
4938,thaw,_thaw_____,_Ta____,65.0,5400.0,65.0
4939,thawed,_thawed___,_Tad___,10.0,5401.0,10.0
4940,thaws,_thaws____,_Taz___,5.0,5402.0,5.0
4941,the,_the______,_D^____,2645810.0,5403.0,2645810.0
4942,thee,_thee_____,_Di____,17.0,5404.0,17.0
4943,theft,_the_ft___,_TEft__,456.0,5405.0,456.0
4944,thefts,_the_fts__,_TEfts_,42.0,5406.0,42.0
4945,their,_their____,_DEr___,95415.0,5407.0,95415.0
4946,theirs,_theirs___,_DErz__,240.0,5408.0,240.0
4947,them,_the_m____,_DEm___,36879.0,5409.0,36879.0
4948,theme,_the_me___,_Tim___,1202.0,5410.0,1202.0
4949,themes,_the_mes__,_Timz__,405.0,5411.0,405.0
4950,then,_the_n____,_TEn___,22081.0,5412.0,22081.0
4951,thence,_the_nce__,_TEns__,11.0,5413.0,11.0
4952,there,_the_re___,_TEr___,48381.0,5414.0,48381.0
4953,therm,_the_rm___,_T^rm__,20.0,5415.0,20.0
4954,these,_the_se___,_Diz___,29036.0,5416.0,29036.0
4955,they,_they_____,_De____,113452.0,5417.0,113452.0
4956,thick,_thi_ck___,_TIk___,396.0,5418.0,396.0
4957,thief,_thief____,_Tif___,83.0,5419.0,83.0
4958,thieve,_thieve___,_Tiv___,0.0,5420.0,0.0
4959,thieves,_thieves__,_Tivz__,154.0,5421.0,154.0
4960,thigh,_thi_gh___,_TA____,29.0,5422.0,29.0
4961,thighs,_thi_ghs__,_TAz___,30.0,5423.0,30.0
4962,thin,_thi_n____,_TIn___,1396.0,5424.0,1396.0
4963,thine,_thi_ne___,_DAn___,8.0,5425.0,8.0
4964,thing,_thi_ng___,_TIng__,6041.0,5426.0,6041.0
4965,things,_thi_ngs__,_TIngz_,10022.0,5427.0,10022.0
4966,think,_thi_nk___,_TInk__,15989.0,5428.0,15989.0
4967,thinks,_thi_nks__,_TInks_,2722.0,5429.0,2722.0
4968,thirst,_thi_rst__,_T^rst_,50.0,5430.0,50.0
4969,thirsts,_thi_rsts_,_T^rsts,5.0,5431.0,5.0
4970,this,_thi_s____,_DIs___,121072.0,5432.0,121072.0
4971,thong,_tho_ng___,_Tang__,5.0,5435.0,5.0
4972,thongs,_tho_ngs__,_Tangz_,7.0,5436.0,7.0
4973,thorn,_tho_rn___,_Torn__,194.0,5437.0,194.0
4974,thorns,_tho_rns__,_Tornz_,13.0,5438.0,13.0
4975,those,_tho_se___,_Doz___,30828.0,5439.0,30828.0
4976,thou,_thou_____,_DW____,47.0,5440.0,47.0
4978,thought,_thought__,_Tat___,5931.0,5441.0,5931.0
4979,thrall,thra_ll___,Tral___,22.0,5442.0,22.0
4980,thrash,thra_sh___,Tr@S___,22.0,5443.0,22.0
4981,thrashed,thra_shed_,Tr@St__,25.0,5444.0,25.0
4982,thread,thread____,TrEd___,116.0,5445.0,116.0
4983,threads,threads___,TrEdz__,44.0,5446.0,44.0
4984,threat,threat____,TrEt___,3078.0,5447.0,3078.0
4985,threats,threats___,TrEts__,820.0,5448.0,820.0
4986,thresh,thre_sh___,TrES___,1.0,5449.0,1.0
4987,threshed,thre_shed_,TrESt__,0.0,5450.0,0.0
4988,threw,threw_____,Tru____,579.0,5451.0,579.0
4989,thrice,thri_ce___,TrAs___,24.0,5452.0,24.0
4990,thrift,thri_ft___,TrIft__,4398.0,5453.0,4398.0
4991,thrifts,thri_fts__,TrIfts_,2910.0,5454.0,2910.0
4992,thrill,thri_ll___,TrIl___,115.0,5455.0,115.0
4993,thrills,thri_lls__,TrIlz__,53.0,5456.0,53.0
4994,thrive,thri_ve___,TrAv___,133.0,5457.0,133.0
4995,thrived,thri_ved__,TrAvd__,70.0,5458.0,70.0
4996,thrives,thri_ves__,TrAvz__,61.0,5459.0,61.0
4997,throat,throat____,Trot___,184.0,5460.0,184.0
4998,throats,throats___,Trots__,63.0,5461.0,63.0
4999,throb,thro_b____,Trab___,7.0,5462.0,7.0
5000,throbbed,thro_bbed_,Trabd__,2.0,5463.0,2.0
5001,throbs,thro_bs___,Trabz__,6.0,5464.0,6.0
5002,throes,throes____,Troz___,47.0,5465.0,47.0
5003,throne,thro_ne___,Tron___,58.0,5466.0,58.0
5004,thrones,thro_nes__,Tronz__,3.0,5467.0,3.0
5005,throng,thro_ng___,Trang__,48.0,5468.0,48.0
5006,throngs,thro_ngs__,Trangz_,24.0,5469.0,24.0
5007,through,through___,Tru____,30152.0,5470.0,30152.0
5008,throw,throw_____,Tro____,852.0,5471.0,852.0
5009,throws,throws____,Troz___,192.0,5472.0,192.0
5010,thru,thru______,Tru____,18.0,5473.0,18.0
5011,thrum,thru_m____,Tr^m___,0.0,5474.0,0.0
5012,thrush,thru_sh___,Tr^S___,10.0,5475.0,10.0
5013,thrust,thru_st___,Tr^st__,438.0,5476.0,219.0
5014,thrust,thru_st___,Tr^st__,438.0,5477.0,219.0
5015,thrusts,thru_sts__,Tr^sts_,45.0,5478.0,45.0
5016,thud,_thu_d____,_T^d___,19.0,5479.0,19.0
5017,thuds,_thu_ds___,_T^dz__,2.0,5480.0,2.0
5018,thug,_thu_g____,_T^g___,15.0,5481.0,15.0
5019,thugs,_thu_gs___,_T^gz__,59.0,5482.0,59.0
5020,thumb,_thu_mb___,_T^m___,152.0,5483.0,152.0
5021,thumbs,_thu_mbs__,_T^mz__,59.0,5484.0,59.0
5022,thump,_thu_mp___,_T^mp__,14.0,5485.0,14.0
5023,thumped,_thu_mped_,_T^mpt_,4.0,5486.0,4.0
5024,thumps,_thu_mps__,_T^mps_,4.0,5487.0,4.0
5025,thus,_thu_s____,_T^s___,6180.0,5488.0,6180.0
5026,thwack,thwa_ck___,Tw@k___,1.0,5489.0,1.0
5027,thwacks,thwa_cks__,Tw@ks__,1.0,5490.0,1.0
5028,thwart,thwa_rt___,Twort__,546.0,5491.0,546.0
5029,thyme,_thy_me___,_tAm___,4.0,5493.0,4.0
5030,thymes,_thy_mes__,_tAmz__,0.0,5494.0,0.0
5031,tic,__ti_c____,_tIk___,10.0,5496.0,10.0
5032,tick,__ti_ck___,_tIk___,71.0,5497.0,71.0
5033,ticked,__ti_cked_,_tIkt__,29.0,5498.0,29.0
5034,ticks,__ti_cks__,_tIks__,50.0,5499.0,50.0
5035,tics,__ti_cs___,_tIks__,3.0,5500.0,3.0
5036,tide,__ti_de___,_tAd___,405.0,5501.0,405.0
5037,tides,__ti_des__,_tAdz__,33.0,5502.0,33.0
5038,tie,__tie_____,_tA____,1006.0,5503.0,1006.0
5039,tied,__tied____,_tAd___,1546.0,5504.0,1546.0
5040,tier,__tier____,_tir___,478.0,5505.0,478.0
5041,tiers,__tiers___,_tirz__,25.0,5506.0,25.0
5042,ties,__ties____,_tAz___,2068.0,5507.0,2068.0
5043,tiff,__ti_ff___,_tIf___,23.0,5508.0,23.0
5044,tiffs,__ti_ffs__,_tIfs__,5.0,5509.0,5.0
5045,tight,__ti_ght__,_tAt___,1508.0,5510.0,1508.0
5046,tights,__ti_ghts_,_tAts__,19.0,5511.0,19.0
5047,tike,__ti_ke___,_tAk___,0.0,5512.0,0.0
5048,tile,__ti_le___,_tAl___,89.0,5513.0,89.0
5049,tiles,__ti_les__,_tAlz__,52.0,5514.0,52.0
5050,tilt,__ti_lt___,_tIlt__,205.0,5515.0,205.0
5051,time,__ti_me___,_tAm___,46569.0,5517.0,46569.0
5052,times,__ti_mes__,_tAmz__,12202.0,5518.0,12202.0
5053,tin,__ti_n____,_tIn___,281.0,5519.0,281.0
5054,tine,__ti_ne___,_tAn___,0.0,5520.0,0.0
5055,tines,__ti_nes__,_tAnz__,0.0,5521.0,0.0
5056,tinge,__ti_nge__,_tInJ__,20.0,5522.0,20.0
5057,tins,__ti_ns___,_tInz__,15.0,5523.0,15.0
5058,tint,__ti_nt___,_tInt__,18.0,5524.0,18.0
5059,tints,__ti_nts__,_tInts_,1.0,5525.0,1.0
5060,tip,__ti_p____,_tIp___,537.0,5526.0,537.0
5061,tips,__ti_ps___,_tIps__,249.0,5527.0,249.0
5062,tire,__ti_re___,_tAr___,2184.0,5528.0,2184.0
5063,tired,__ti_red__,_tArd__,573.0,5529.0,573.0
5064,tires,__ti_res__,_tArz__,690.0,5530.0,690.0
5065,tit,__ti_t____,_tIt___,21.0,5531.0,21.0
5066,tithe,__ti_the__,_tAD___,4.0,5532.0,4.0
5067,tithes,__ti_thes_,_tADz__,0.0,5533.0,0.0
5068,tits,__ti_ts___,_tIts__,0.0,5534.0,0.0
5069,to,__to______,_tu____,1200570.0,5535.0,1200570.0
5070,toad,__toad____,_tod___,9.0,5536.0,9.0
5071,toads,__toads___,_todz__,9.0,5537.0,9.0
5072,toast,__toast___,_tost__,73.0,5538.0,73.0
5073,toasts,__toasts__,_tosts_,15.0,5539.0,15.0
5074,toe,__toe_____,_to____,146.0,5540.0,146.0
5075,toes,__toes____,_toz___,95.0,5541.0,95.0
5076,toil,__toil____,_tOl___,40.0,5543.0,40.0
5077,toils,__toils___,_tOlz__,8.0,5544.0,8.0
5078,told,__to_ld___,_told__,10996.0,5545.0,10996.0
5079,toll,__to_ll___,_tol___,743.0,5546.0,743.0
5080,tolls,__to_lls__,_tolz__,31.0,5547.0,31.0
5081,tom,__to_m____,_tam___,1156.0,5548.0,1156.0
5082,tomb,__to_mb___,_tum___,85.0,5549.0,85.0
5083,tombs,__to_mbs__,_tumz__,33.0,5550.0,33.0
5084,tome,__to_me___,_tom___,36.0,5551.0,36.0
5085,tomes,__to_mes__,_tomz__,16.0,5552.0,16.0
5086,ton,__to_n____,_t^n___,1014.0,5553.0,1014.0
5087,tone,__to_ne___,_ton___,978.0,5554.0,978.0
5088,tones,__to_nes__,_tonz__,91.0,5555.0,91.0
5089,tongue,__to_ngue_,_t^ng__,232.0,5556.0,232.0
5090,tongues,__to_ngues,_t^ngz_,51.0,5557.0,51.0
5091,tons,__to_ns___,_t^nz__,5488.0,5558.0,5488.0
5092,too,__too_____,_tu____,19514.0,5559.0,19514.0
5093,took,__took____,_tUk___,10190.0,5560.0,10190.0
5094,tool,__tool____,_tul___,1485.0,5561.0,1485.0
5095,tools,__tools___,_tulz__,1136.0,5562.0,1136.0
5096,toot,__toot____,_tut___,10.0,5563.0,10.0
5097,tooth,__tooth___,_tuT___,132.0,5564.0,132.0
5098,top,__to_p____,_tap___,13174.0,5565.0,13174.0
5099,tops,__to_ps___,_taps__,334.0,5567.0,334.0
5100,torch,__to_rch__,_torC__,60.0,5570.0,60.0
5101,tore,__to_re___,_tor___,77.0,5571.0,77.0
5102,torque,__to_rque_,_tork__,20.0,5572.0,20.0
5103,torques,__to_rques,_torks_,2.0,5573.0,2.0
5104,tort,__to_rt___,_tort__,286.0,5575.0,286.0
5105,torts,__to_rts__,_torts_,26.0,5576.0,26.0
5106,tosh,__to_sh___,_taS___,1.0,5577.0,1.0
5107,toss,__to_ss___,_tas___,92.0,5578.0,92.0
5108,tossed,__to_ssed_,_tast__,168.0,5579.0,168.0
5109,tot,__to_t____,_tat___,8.0,5580.0,8.0
5110,tote,__to_te___,_tot___,31.0,5581.0,31.0
5111,tots,__to_ts___,_tats__,20.0,5582.0,20.0
5112,touch,__touch___,_t^C___,1041.0,5583.0,1041.0
5113,touched,__touched_,_t^Ct__,558.0,5584.0,558.0
5114,tough,__tough___,_t^f___,3456.0,5585.0,3456.0
5115,tour,__tour____,_tor___,1210.0,5586.0,1210.0
5116,tours,__tours___,_torz__,241.0,5587.0,241.0
5117,tout,__tout____,_tWt___,122.0,5588.0,122.0
5118,tow,__tow_____,_to____,141.0,5589.0,141.0
5119,towed,__towed___,_tod___,30.0,5590.0,30.0
5120,town,__town____,_tWn___,3207.0,5591.0,3207.0
5121,towns,__towns___,_tWnz__,635.0,5592.0,635.0
5122,tows,__tows____,_toz___,13.0,5593.0,13.0
5123,toy,__toy_____,_tO____,1254.0,5594.0,1254.0
5124,toys,__toys____,_tOz___,1041.0,5595.0,1041.0
5125,trace,_tra_ce___,tres___,287.0,5596.0,287.0
5126,traced,_tra_ced__,trest__,211.0,5597.0,211.0
5127,track,_tra_ck___,tr@k___,2328.0,5598.0,2328.0
5128,tracks,_tra_cks__,tr@ks__,784.0,5599.0,784.0
5129,tract,_tra_ct___,tr@kt__,158.0,5600.0,158.0
5130,tracts,_tra_cts__,tr@kts_,131.0,5601.0,131.0
5131,trade,_tra_de___,tred___,31728.0,5603.0,31728.0
5132,trades,_tra_des__,tredz__,2623.0,5604.0,2623.0
5133,trail,_trail____,trel___,445.0,5605.0,445.0
5134,trails,_trails___,trelz__,204.0,5606.0,204.0
5135,train,_train____,tren___,1288.0,5607.0,1288.0
5136,trained,_trained__,trend__,792.0,5608.0,792.0
5137,trains,_trains___,trenz__,513.0,5609.0,513.0
5138,trait,_trait____,tret___,54.0,5610.0,54.0
5139,traits,_traits___,trets__,106.0,5611.0,106.0
5140,tram,_tra_m____,tr@m___,11.0,5612.0,11.0
5141,tramp,_tra_mp___,tr@mp__,32.0,5613.0,32.0
5142,tramped,_tra_mped_,tr@mpt_,3.0,5614.0,3.0
5143,tramps,_tra_mps__,tr@mps_,5.0,5615.0,5.0
5144,trance,_tra_nce__,tr@ns__,23.0,5616.0,23.0
5145,trap,_tra_p____,tr@p___,292.0,5617.0,292.0
5146,traps,_tra_ps___,tr@ps__,100.0,5618.0,100.0
5147,trash,_tra_sh___,tr@S___,349.0,5619.0,349.0
5148,tray,_tray_____,tre____,40.0,5620.0,40.0
5149,trays,_trays____,trez___,43.0,5621.0,43.0
5150,tread,_tread____,trEd___,77.0,5622.0,77.0
5151,treads,_treads___,trEdz__,14.0,5623.0,14.0
5152,treat,_treat____,trit___,1125.0,5624.0,1125.0
5153,treats,_treats___,trits__,204.0,5625.0,204.0
5154,tree,_tree_____,tri____,640.0,5626.0,640.0
5155,trees,_trees____,triz___,716.0,5627.0,716.0
5156,trek,_tre_k____,trEk___,122.0,5628.0,122.0
5157,treks,_tre_ks___,trEks__,14.0,5629.0,14.0
5158,trench,_tre_nch__,trEnC__,43.0,5630.0,43.0
5159,trend,_tre_nd___,trEnd__,3267.0,5631.0,3267.0
5160,trends,_tre_nds__,trEndz_,1848.0,5632.0,1848.0
5161,tress,_tre_ss___,trEs___,0.0,5633.0,0.0
5162,trial,_trial____,trAl___,4306.0,5635.0,4306.0
5163,trials,_trials___,trAlz__,873.0,5636.0,873.0
5164,tribe,_tri_be___,trAb___,279.0,5637.0,279.0
5165,tribes,_tri_bes__,trAbz__,85.0,5638.0,85.0
5166,trick,_tri_ck___,trIk___,265.0,5639.0,265.0
5167,tricks,_tri_cks__,trIks__,160.0,5640.0,160.0
5168,tried,_tried____,trAd___,4178.0,5641.0,4178.0
5169,tries,_tries____,trAz___,986.0,5642.0,986.0
5170,trig,_tri_g____,trIg___,13.0,5643.0,13.0
5171,trike,_tri_ke___,trAk___,0.0,5645.0,0.0
5172,trill,_tri_ll___,trIl___,1.0,5646.0,1.0
5173,trills,_tri_lls__,trIlz__,5.0,5647.0,5.0
5174,trim,_tri_m____,trIm___,903.0,5648.0,903.0
5175,trimmed,_tri_mmed_,trImd__,587.0,5649.0,587.0
5176,trims,_tri_ms___,trImz__,31.0,5650.0,31.0
5177,trip,_tri_p____,trIp___,1909.0,5651.0,1909.0
5178,tripe,_tri_pe___,trAp___,6.0,5652.0,6.0
5179,tripes,_tri_pes__,trAps__,0.0,5653.0,0.0
5180,trips,_tri_ps___,trIps__,703.0,5654.0,703.0
5181,trite,_tri_te___,trAt___,6.0,5655.0,6.0
5182,troll,_tro_ll___,trol___,60.0,5656.0,60.0
5183,trolls,_tro_lls__,trolz__,1.0,5657.0,1.0
5184,troop,_troop____,trup___,223.0,5658.0,223.0
5185,troops,_troops___,trups__,2333.0,5659.0,2333.0
5186,trope,_tro_pe___,trop___,0.0,5660.0,0.0
5187,trot,_tro_t____,trat___,24.0,5661.0,24.0
5188,trots,_tro_ts___,trats__,9.0,5663.0,9.0
5189,trough,_trough___,traf___,93.0,5664.0,93.0
5190,troughs,_troughs__,trafs__,22.0,5665.0,22.0
5191,trounce,_trounce__,trWns__,4.0,5666.0,4.0
5192,troupe,_troupe___,trup___,112.0,5667.0,112.0
5193,troupes,_troupes__,trups__,14.0,5668.0,14.0
5194,trout,_trout____,trWt___,108.0,5669.0,108.0
5195,trouts,_trouts___,trWts__,0.0,5670.0,0.0
5196,trove,_tro_ve___,trov___,43.0,5671.0,43.0
5197,troy,_troy_____,trO____,329.0,5672.0,329.0
5198,truce,_tru_ce___,trus___,334.0,5674.0,334.0
5199,truck,_tru_ck___,tr^k___,2579.0,5675.0,2579.0
5200,trucks,_tru_cks__,tr^ks__,2278.0,5676.0,2278.0
5201,trudge,_tru_dge__,tr^J___,8.0,5677.0,8.0
5202,trudged,_tru_dged_,tr^Jd__,14.0,5678.0,14.0
5203,true,_true_____,tru____,3589.0,5679.0,3589.0
5204,trump,_tru_mp___,tr^mp__,1926.0,5680.0,1926.0
5205,trumped,_tru_mped_,tr^mpt_,23.0,5681.0,23.0
5206,trumps,_tru_mps__,tr^mps_,14.0,5682.0,14.0
5207,trunk,_tru_nk___,tr^nk__,102.0,5683.0,102.0
5208,trunks,_tru_nks__,tr^nks_,42.0,5684.0,42.0
5209,truss,_tru_ss___,tr^s___,3.0,5685.0,3.0
5210,trust,_tru_st___,tr^st__,9260.0,5686.0,9260.0
5211,trusts,_tru_sts__,tr^sts_,858.0,5687.0,858.0
5212,truth,_tru_th___,truT___,1192.0,5688.0,1192.0
5213,truths,_tru_ths__,truDz__,86.0,5689.0,86.0
5214,try,_try______,trA____,6141.0,5690.0,6141.0
5215,tryst,_try_st___,trIst__,10.0,5691.0,10.0
5216,trysts,_try_sts__,trIsts_,5.0,5692.0,5.0
5217,tsar,_tsa_r____,_zar___,0.0,5693.0,0.0
5218,tsars,_tsa_rs___,_zarz__,0.0,5694.0,0.0
5219,tub,__tu_b____,_t^b___,54.0,5695.0,54.0
5220,tube,__tu_be___,_tub___,386.0,5696.0,386.0
5221,tubes,__tu_bes__,_tubz__,253.0,5697.0,253.0
5222,tubs,__tu_bs___,_t^bz__,21.0,5698.0,21.0
5223,tuck,__tu_ck___,_t^k___,55.0,5699.0,55.0
5224,tucked,__tu_cked_,_t^kt__,123.0,5700.0,123.0
5225,tucks,__tu_cks__,_t^ks__,5.0,5701.0,5.0
5226,tues,__tues____,_tuz___,19.0,5702.0,19.0
5227,tuft,__tu_ft___,_t^ft__,0.0,5703.0,0.0
5228,tufts,__tu_fts__,_t^fts_,75.0,5704.0,75.0
5229,tug,__tu_g____,_t^g___,142.0,5705.0,142.0
5230,tugged,__tu_gged_,_t^gd__,18.0,5706.0,18.0
5231,tugs,__tu_gs___,_t^gz__,16.0,5707.0,16.0
5232,tune,__tu_ne___,_tun___,504.0,5711.0,504.0
5233,tunes,__tu_nes__,_tunz__,112.0,5712.0,112.0
5234,turd,__tu_rd___,_t^rd__,0.0,5715.0,0.0
5235,turf,__tu_rf___,_t^rf__,407.0,5716.0,407.0
5236,turn,__tu_rn___,_t^rn__,6507.0,5718.0,6507.0
5237,turned,__tu_rned_,_t^rnd_,5560.0,5719.0,5560.0
5238,turns,__tu_rns__,_t^rnz_,1513.0,5720.0,1513.0
5239,tush,__tu_sh___,_tUS___,1.0,5722.0,1.0
5240,tusk,__tu_sk___,_t^sk__,8.0,5723.0,8.0
5241,tusks,__tu_sks__,_t^sks_,10.0,5724.0,10.0
5242,tux,__tu_x____,_t^ks__,8.0,5725.0,8.0
5243,twain,_twain____,twen___,75.0,5726.0,75.0
5244,twains,_twains___,twenz__,0.0,5727.0,0.0
5245,tweed,_tweed____,twid___,54.0,5728.0,54.0
5246,tweeds,_tweeds___,twidz__,2.0,5729.0,2.0
5247,tweet,_tweet____,twit___,0.0,5730.0,0.0
5248,tweets,_tweets___,twits__,0.0,5731.0,0.0
5249,twice,_twi_ce___,twAs___,2600.0,5732.0,2600.0
5250,twig,_twi_g____,twIg___,2.0,5733.0,2.0
5251,twigs,_twi_gs___,twIgz__,15.0,5734.0,15.0
5252,twin,_twi_n____,twIn___,505.0,5735.0,505.0
5253,twine,_twi_ne___,twAn___,7.0,5736.0,7.0
