,word,ort,pho,wf,img
4958,tagged,__ta_gged_,__t@gd____,76.0,4.194245614035087
4959,tags,__ta_gs___,__t@gz____,131.0,4.194245614035087
4960,tail,__tail____,__tel_____,256.0,6.5
4961,tails,__tails___,__telz____,49.0,4.194245614035087
4962,taint,__taint___,__tent____,52.0,3.1
4963,taints,__taints__,__tents___,11.0,4.194245614035087
4964,take,__ta_ke___,__tek_____,23148.0,2.8
4965,takes,__ta_kes__,__teks____,4002.0,4.194245614035087
4966,talc,__ta_lc___,__t@lk____,22.0,3.1
4967,talcs,__ta_lcs__,__t@lks___,7.0,4.194245614035087
4968,tale,__ta_le___,__tel_____,508.0,3.6
4969,tales,__ta_les__,__telz____,236.0,4.194245614035087
4970,talk,__ta_lk___,__talk____,4653.0,4.7
4971,talked,__ta_lked_,__talkt___,1116.0,4.194245614035087
4972,talks,__ta_lks__,__talks___,8935.0,4.194245614035087
4973,tall,__ta_ll___,__tal_____,496.0,5.1
4974,tame,__ta_me___,__tem_____,93.0,3.1
4975,tamp,__ta_mp___,__t@mp____,1.0,4.194245614035087
4976,tamped,__ta_mped_,__t@mpt___,1.0,4.194245614035087
4977,tamps,__ta_mps__,__t@mps___,0.0,4.194245614035087
4978,tan,__ta_n____,__t@n_____,288.0,5.2
4979,tang,__ta_ng___,__t@ng____,31.0,4.194245614035087
4980,tank,__ta_nk___,__t@nk____,1037.0,5.9
4981,tanks,__ta_nks__,__t@nks___,733.0,4.194245614035087
4982,tanned,__ta_nned_,__t@nd____,34.0,4.194245614035087
4983,tans,__ta_ns___,__t@nz____,22.0,4.194245614035087
4984,tap,__ta_p____,__t@p_____,546.0,4.2
4985,tape,__ta_pe___,__tep_____,1377.0,6.1
4986,tapes,__ta_pes__,__teps____,571.0,4.194245614035087
4987,tapped,__ta_pped_,__t@pt____,317.0,4.194245614035087
4988,taps,__ta_ps___,__t@ps____,83.0,3.9
4989,tar,__ta_r____,__tar_____,139.0,5.5
4990,tart,__ta_rt___,__tart____,17.0,4.1
4991,task,__ta_sk___,__t@sk____,2701.0,3.2
4992,tasks,__ta_sks__,__t@sks___,461.0,4.194245614035087
4993,taste,__ta_ste__,__test____,865.0,4.0
4994,tastes,__ta_stes_,__tests___,314.0,4.194245614035087
4995,taught,__taught__,__tat_____,670.0,3.4
4996,taunt,__taunt___,__tant____,23.0,2.9
4997,taunts,__taunts__,__tants___,12.0,4.194245614035087
4998,taut,__taut____,__tat_____,30.0,2.3
4999,tax,__ta_x____,__t@ks____,33082.0,4.2
5000,tea,__tea_____,__ti______,484.0,6.4
5001,teach,__teach___,__tiC_____,637.0,3.7
5002,teak,__teak____,__tik_____,9.0,4.194245614035087
5003,teaks,__teaks___,__tiks____,0.0,4.194245614035087
5004,teal,__teal____,__til_____,4.0,5.1
5005,teals,__teals___,__tilz____,0.0,4.194245614035087
5006,team,__team____,__tim_____,4774.0,5.0
5007,teams,__teams___,__timz____,1062.0,4.194245614035087
5008,tear,__tear____,__tEr_____,346.0,5.7
5009,tears,__tears___,__tirz____,269.0,4.194245614035087
5010,teas,__teas____,__tiz_____,20.0,4.194245614035087
5011,tease,__tease___,__tiz_____,29.0,3.8
5012,teased,__teased__,__tizd____,13.0,4.194245614035087
5013,teat,__teat____,__tit_____,1.0,4.194245614035087
5014,teats,__teats___,__tits____,1.0,4.194245614035087
5015,tee,__tee_____,__ti______,48.0,4.2
5016,teem,__teem____,__tim_____,4.0,1.7
5017,teemed,__teemed__,__timd____,2.0,4.194245614035087
5018,teems,__teems___,__timz____,9.0,4.194245614035087
5019,tees,__tees____,__tiz_____,14.0,4.194245614035087
5020,teeth,__teeth___,__tiT_____,410.0,6.7
5021,tell,__te_ll___,__tEl_____,3809.0,2.5
5022,tells,__te_lls__,__tElz____,1506.0,4.194245614035087
5023,temp,__te_mp___,__tEmp____,34.0,4.194245614035087
5024,tempt,__te_mpt__,__tEmpt___,61.0,2.8
5025,tend,__te_nd___,__tEnd____,2120.0,2.1
5026,tends,__te_nds__,__tEndz___,689.0,4.194245614035087
5027,tense,__te_nse__,__tEns____,218.0,2.6
5028,tent,__te_nt___,__tEnt____,147.0,6.6
5029,tents,__te_nts__,__tEnts___,68.0,4.194245614035087
5030,term,__te_rm___,__t^rm____,19735.0,3.3
5031,terms,__te_rms__,__t^rmz___,11600.0,4.194245614035087
5032,tern,__te_rn___,__t^rn____,0.0,4.194245614035087
5033,terns,__te_rns__,__t^rnz___,1.0,4.194245614035087
5034,terse,__te_rse__,__t^rs____,91.0,4.194245614035087
5035,test,__te_st___,__tEst____,6177.0,5.3
5036,tests,__te_sts__,__tEsts___,2940.0,4.194245614035087
5037,text,__te_xt___,__tEkst___,555.0,5.1
5038,texts,__te_xts__,__tEksts__,141.0,4.194245614035087
5039,than,_tha_n____,__D@n_____,92330.0,1.6
5040,thank,_tha_nk___,__T@nk____,319.0,2.7
5041,thanked,_tha_nked_,__T@nkt___,41.0,4.194245614035087
5042,thanks,_tha_nks__,__T@nks___,890.0,4.194245614035087
5043,that,_tha_t____,__D@t_____,474749.0,2.0
5044,thatch,_tha_tch__,__T@tC____,4.0,4.194245614035087
5045,thaw,_thaw_____,__Ta______,65.0,3.3
5046,thawed,_thawed___,__Tad_____,10.0,4.194245614035087
5047,thaws,_thaws____,__Taz_____,5.0,4.194245614035087
5048,the,_the______,__D^______,2645810.0,1.3
5049,thee,_thee_____,__Di______,17.0,4.194245614035087
5050,theft,_the_ft___,__TEft____,456.0,3.4
5051,thefts,_the_fts__,__TEfts___,42.0,4.194245614035087
5052,their,_their____,__DEr_____,95415.0,1.9
5053,theirs,_theirs___,__DErz____,240.0,4.194245614035087
5054,them,_the_m____,__DEm_____,36879.0,2.5
5055,theme,_the_me___,__Tim_____,1202.0,3.1
5056,themes,_the_mes__,__Timz____,405.0,4.194245614035087
5057,then,_the_n____,__TEn_____,22081.0,1.5
5058,thence,_the_nce__,__TEns____,11.0,1.7
5059,there,_the_re___,__TEr_____,48381.0,4.194245614035087
5060,therm,_the_rm___,__T^rm____,20.0,4.194245614035087
5061,these,_the_se___,__Diz_____,29036.0,1.6
5062,they,_they_____,__De______,113452.0,2.3
5063,thick,_thi_ck___,__TIk_____,396.0,3.7
5064,thief,_thief____,__Tif_____,83.0,5.3
5065,thieve,_thieve___,__Tiv_____,0.0,4.7
5066,thieves,_thieves__,__Tivz____,154.0,4.194245614035087
5067,thigh,_thi_gh___,__TA______,29.0,6.2
5068,thighs,_thi_ghs__,__TAz_____,30.0,4.194245614035087
5069,thin,_thi_n____,__TIn_____,1396.0,4.9
5070,thine,_thi_ne___,__DAn_____,8.0,4.194245614035087
5071,thing,_thi_ng___,__TIng____,6041.0,2.6
5072,things,_thi_ngs__,__TIngz___,10022.0,4.194245614035087
5073,think,_thi_nk___,__TInk____,15989.0,2.6
5074,thinks,_thi_nks__,__TInks___,2722.0,4.194245614035087
5075,thirst,_thi_rst__,__T^rst___,50.0,3.0
5076,thirsts,_thi_rsts_,__T^rsts__,5.0,4.194245614035087
5077,this,_thi_s____,__DIs_____,121072.0,1.8
5078,thong,_tho_ng___,__Tang____,5.0,6.2
5079,thongs,_tho_ngs__,__Tangz___,7.0,4.194245614035087
5080,thorn,_tho_rn___,__Torn____,194.0,6.4
5081,thorns,_tho_rns__,__Tornz___,13.0,4.194245614035087
5082,those,_tho_se___,__Doz_____,30828.0,1.7
5083,thou,_thou_____,__DW______,47.0,4.194245614035087
5084,though,_though___,__Do______,15816.0,2.0
5085,thought,_thought__,__Tat_____,5931.0,3.1
5086,thrall,thra_ll___,_Tral_____,22.0,4.194245614035087
5087,thrash,thra_sh___,_Tr@S_____,22.0,3.1
5088,thrashed,thra_shed_,_Tr@St____,25.0,4.194245614035087
5089,thread,thread____,_TrEd_____,116.0,6.0
5090,threads,threads___,_TrEdz____,44.0,4.194245614035087
5091,threat,threat____,_TrEt_____,3078.0,3.2
5092,threats,threats___,_TrEts____,820.0,4.194245614035087
5093,thresh,thre_sh___,_TrES_____,1.0,2.2
5094,threshed,thre_shed_,_TrESt____,0.0,4.194245614035087
5095,threw,threw_____,_Tru______,579.0,4.0
5096,thrice,thri_ce___,_TrAs_____,24.0,2.7
5097,thrift,thri_ft___,_TrIft____,4398.0,3.0
5098,thrifts,thri_fts__,_TrIfts___,2910.0,4.194245614035087
5099,thrill,thri_ll___,_TrIl_____,115.0,3.3
5100,thrills,thri_lls__,_TrIlz____,53.0,4.194245614035087
5101,thrive,thri_ve___,_TrAv_____,133.0,2.9
5102,thrived,thri_ved__,_TrAvd____,70.0,4.194245614035087
5103,thrives,thri_ves__,_TrAvz____,61.0,4.194245614035087
5104,throat,throat____,_Trot_____,184.0,6.4
5105,throats,throats___,_Trots____,63.0,4.194245614035087
5106,throb,thro_b____,_Trab_____,7.0,3.9
5107,throbbed,thro_bbed_,_Trabd____,2.0,4.194245614035087
5108,throbs,thro_bs___,_Trabz____,6.0,4.194245614035087
5109,throes,throes____,_Troz_____,47.0,4.194245614035087
5110,throne,thro_ne___,_Tron_____,58.0,6.1
5111,thrones,thro_nes__,_Tronz____,3.0,4.194245614035087
5112,throng,thro_ng___,_Trang____,48.0,2.4
5113,throngs,thro_ngs__,_Trangz___,24.0,4.194245614035087
5114,through,through___,_Tru______,30152.0,1.9
5115,throw,throw_____,_Tro______,852.0,4.3
5116,throws,throws____,_Troz_____,192.0,4.194245614035087
5117,thru,thru______,_Tru______,18.0,4.194245614035087
5118,thrum,thru_m____,_Tr^m_____,0.0,4.194245614035087
5119,thrush,thru_sh___,_Tr^S_____,10.0,3.1
5120,thrust,thru_st___,_Tr^st____,438.0,4.0
5121,thrusts,thru_sts__,_Tr^sts___,45.0,4.194245614035087
5122,thud,_thu_d____,__T^d_____,19.0,3.3
5123,thuds,_thu_ds___,__T^dz____,2.0,4.194245614035087
5124,thug,_thu_g____,__T^g_____,15.0,4.9
5125,thugs,_thu_gs___,__T^gz____,59.0,4.194245614035087
5126,thumb,_thu_mb___,__T^m_____,152.0,6.7
5127,thumbs,_thu_mbs__,__T^mz____,59.0,4.194245614035087
5128,thump,_thu_mp___,__T^mp____,14.0,3.7
5129,thumped,_thu_mped_,__T^mpt___,4.0,4.194245614035087
5130,thumps,_thu_mps__,__T^mps___,4.0,4.194245614035087
5131,thus,_thu_s____,__T^s_____,6180.0,1.6
5132,thwack,thwa_ck___,_Tw@k_____,1.0,4.194245614035087
5133,thwacks,thwa_cks__,_Tw@ks____,1.0,4.194245614035087
5134,thwart,thwa_rt___,_Twort____,546.0,1.8
5135,thyme,_thy_me___,__tAm_____,4.0,2.1
5136,thymes,_thy_mes__,__tAmz____,0.0,4.194245614035087
5137,tic,__ti_c____,__tIk_____,10.0,3.8
5138,tick,__ti_ck___,__tIk_____,71.0,5.8
5139,ticked,__ti_cked_,__tIkt____,29.0,4.194245614035087
5140,ticks,__ti_cks__,__tIks____,50.0,4.194245614035087
5141,tics,__ti_cs___,__tIks____,3.0,4.194245614035087
5142,tide,__ti_de___,__tAd_____,405.0,5.3
5143,tides,__ti_des__,__tAdz____,33.0,4.194245614035087
5144,tie,__tie_____,__tA______,1006.0,6.4
5145,tied,__tied____,__tAd_____,1546.0,4.194245614035087
5146,tier,__tier____,__tir_____,478.0,3.1
5147,tiers,__tiers___,__tirz____,25.0,4.194245614035087
5148,ties,__ties____,__tAz_____,2068.0,4.194245614035087
5149,tiff,__ti_ff___,__tIf_____,23.0,4.194245614035087
5150,tiffs,__ti_ffs__,__tIfs____,5.0,4.194245614035087
5151,tight,__ti_ght__,__tAt_____,1508.0,4.3
5152,tights,__ti_ghts_,__tAts____,19.0,6.1
5153,tike,__ti_ke___,__tAk_____,0.0,4.194245614035087
5154,tile,__ti_le___,__tAl_____,89.0,5.3
5155,tiles,__ti_les__,__tAlz____,52.0,4.194245614035087
5156,tilt,__ti_lt___,__tIlt____,205.0,4.1
5157,time,__ti_me___,__tAm_____,46569.0,4.2
5158,times,__ti_mes__,__tAmz____,12202.0,4.194245614035087
5159,tin,__ti_n____,__tIn_____,281.0,5.9
5160,tine,__ti_ne___,__tAn_____,0.0,4.194245614035087
5161,tines,__ti_nes__,__tAnz____,0.0,4.194245614035087
5162,tinge,__ti_nge__,__tInJ____,20.0,2.0
5163,tins,__ti_ns___,__tInz____,15.0,4.194245614035087
5164,tint,__ti_nt___,__tInt____,18.0,4.6
5165,tints,__ti_nts__,__tInts___,1.0,4.194245614035087
5166,tip,__ti_p____,__tIp_____,537.0,4.2
5167,tips,__ti_ps___,__tIps____,249.0,4.194245614035087
5168,tire,__ti_re___,__tAr_____,2184.0,6.2
5169,tired,__ti_red__,__tArd____,573.0,4.194245614035087
5170,tires,__ti_res__,__tArz____,690.0,4.194245614035087
5171,tit,__ti_t____,__tIt_____,21.0,5.0
5172,tithe,__ti_the__,__tAD_____,4.0,4.194245614035087
5173,tithes,__ti_thes_,__tADz____,0.0,4.194245614035087
5174,tits,__ti_ts___,__tIts____,0.0,4.194245614035087
5175,to,__to______,__tu______,1200570.0,1.4
5176,toad,__toad____,__tod_____,9.0,6.8
5177,toads,__toads___,__todz____,9.0,4.194245614035087
5178,toast,__toast___,__tost____,73.0,6.5
5179,toasts,__toasts__,__tosts___,15.0,4.194245614035087
5180,toe,__toe_____,__to______,146.0,6.7
5181,toes,__toes____,__toz_____,95.0,4.194245614035087
5182,toil,__toil____,__tOl_____,40.0,2.9
5183,toils,__toils___,__tOlz____,8.0,4.194245614035087
5184,told,__to_ld___,__told____,10996.0,2.4
5185,toll,__to_ll___,__tol_____,743.0,3.9
5186,tolls,__to_lls__,__tolz____,31.0,4.194245614035087
5187,tom,__to_m____,__tam_____,1156.0,4.194245614035087
5188,tomb,__to_mb___,__tum_____,85.0,6.4
5189,tombs,__to_mbs__,__tumz____,33.0,4.194245614035087
5190,tome,__to_me___,__tom_____,36.0,4.194245614035087
5191,tomes,__to_mes__,__tomz____,16.0,4.194245614035087
5192,ton,__to_n____,__t^n_____,1014.0,3.6
5193,tone,__to_ne___,__ton_____,978.0,3.0
5194,tones,__to_nes__,__tonz____,91.0,4.194245614035087
5195,tongue,__to_ngue_,__t^ng____,232.0,6.5
5196,tongues,__to_ngues,__t^ngz___,51.0,4.194245614035087
5197,tons,__to_ns___,__t^nz____,5488.0,4.194245614035087
5198,too,__too_____,__tu______,19514.0,1.3
5199,took,__took____,__tUk_____,10190.0,2.4
5200,tool,__tool____,__tul_____,1485.0,6.0
5201,tools,__tools___,__tulz____,1136.0,4.194245614035087
5202,toot,__toot____,__tut_____,10.0,3.3
5203,tooth,__tooth___,__tuT_____,132.0,6.8
5204,top,__to_p____,__tap_____,13174.0,4.8
5205,tops,__to_ps___,__taps____,334.0,4.194245614035087
5206,torch,__to_rch__,__torC____,60.0,6.2
5207,tore,__to_re___,__tor_____,77.0,4.194245614035087
5208,torque,__to_rque_,__tork____,20.0,4.194245614035087
5209,torques,__to_rques,__torks___,2.0,4.194245614035087
5210,tort,__to_rt___,__tort____,286.0,1.7
5211,torts,__to_rts__,__torts___,26.0,4.194245614035087
5212,tosh,__to_sh___,__taS_____,1.0,4.194245614035087
5213,toss,__to_ss___,__tas_____,92.0,4.4
5214,tossed,__to_ssed_,__tast____,168.0,4.194245614035087
5215,tot,__to_t____,__tat_____,8.0,3.2
5216,tote,__to_te___,__tot_____,31.0,4.2
5217,tots,__to_ts___,__tats____,20.0,4.194245614035087
5218,touch,__touch___,__t^C_____,1041.0,4.2
5219,touched,__touched_,__t^Ct____,558.0,4.194245614035087
5220,tough,__tough___,__t^f_____,3456.0,3.8
5221,tour,__tour____,__tor_____,1210.0,3.9
5222,tours,__tours___,__torz____,241.0,4.194245614035087
5223,tout,__tout____,__tWt_____,122.0,4.194245614035087
5224,tow,__tow_____,__to______,141.0,4.3
5225,towed,__towed___,__tod_____,30.0,4.194245614035087
5226,town,__town____,__tWn_____,3207.0,5.9
5227,towns,__towns___,__tWnz____,635.0,4.194245614035087
5228,tows,__tows____,__toz_____,13.0,4.194245614035087
5229,toy,__toy_____,__tO______,1254.0,6.8
5230,toys,__toys____,__tOz_____,1041.0,4.194245614035087
5231,trace,_tra_ce___,_tres_____,287.0,3.6
5232,traced,_tra_ced__,_trest____,211.0,4.194245614035087
5233,track,_tra_ck___,_tr@k_____,2328.0,5.1
5234,tracks,_tra_cks__,_tr@ks____,784.0,4.194245614035087
5235,tract,_tra_ct___,_tr@kt____,158.0,2.7
5236,tracts,_tra_cts__,_tr@kts___,131.0,4.194245614035087
5237,trade,_tra_de___,_tred_____,31728.0,3.0
5238,trades,_tra_des__,_tredz____,2623.0,4.194245614035087
5239,trail,_trail____,_trel_____,445.0,5.6
5240,trails,_trails___,_trelz____,204.0,4.194245614035087
5241,train,_train____,_tren_____,1288.0,6.3
5242,trained,_trained__,_trend____,792.0,4.194245614035087
5243,trains,_trains___,_trenz____,513.0,4.194245614035087
5244,trait,_trait____,_tret_____,54.0,2.9
5245,traits,_traits___,_trets____,106.0,4.194245614035087
5246,tram,_tra_m____,_tr@m_____,11.0,2.9
5247,tramp,_tra_mp___,_tr@mp____,32.0,4.9
5248,tramped,_tra_mped_,_tr@mpt___,3.0,4.194245614035087
5249,tramps,_tra_mps__,_tr@mps___,5.0,4.194245614035087
5250,trance,_tra_nce__,_tr@ns____,23.0,4.0
5251,trap,_tra_p____,_tr@p_____,292.0,4.4
5252,traps,_tra_ps___,_tr@ps____,100.0,4.194245614035087
5253,trash,_tra_sh___,_tr@S_____,349.0,6.2
5254,tray,_tray_____,_tre______,40.0,5.8
5255,trays,_trays____,_trez_____,43.0,4.194245614035087
5256,tread,_tread____,_trEd_____,77.0,3.4
5257,treads,_treads___,_trEdz____,14.0,4.194245614035087
5258,treat,_treat____,_trit_____,1125.0,4.6
5259,treats,_treats___,_trits____,204.0,4.194245614035087
5260,tree,_tree_____,_tri______,640.0,6.8
5261,trees,_trees____,_triz_____,716.0,4.194245614035087
5262,trek,_tre_k____,_trEk_____,122.0,2.9
5263,treks,_tre_ks___,_trEks____,14.0,4.194245614035087
5264,trench,_tre_nch__,_trEnC____,43.0,4.9
5265,trend,_tre_nd___,_trEnd____,3267.0,3.1
5266,trends,_tre_nds__,_trEndz___,1848.0,4.194245614035087
5267,tress,_tre_ss___,_trEs_____,0.0,4.194245614035087
5268,trial,_trial____,_trAl_____,4306.0,4.194245614035087
5269,trials,_trials___,_trAlz____,873.0,4.194245614035087
5270,tribe,_tri_be___,_trAb_____,279.0,5.6
5271,tribes,_tri_bes__,_trAbz____,85.0,4.194245614035087
5272,trick,_tri_ck___,_trIk_____,265.0,3.9
5273,tricks,_tri_cks__,_trIks____,160.0,4.194245614035087
5274,tried,_tried____,_trAd_____,4178.0,4.194245614035087
5275,tries,_tries____,_trAz_____,986.0,4.194245614035087
5276,trig,_tri_g____,_trIg_____,13.0,4.194245614035087
5277,trike,_tri_ke___,_trAk_____,0.0,4.194245614035087
5278,trill,_tri_ll___,_trIl_____,1.0,2.0
5279,trills,_tri_lls__,_trIlz____,5.0,4.194245614035087
5280,trim,_tri_m____,_trIm_____,903.0,4.0
5281,trimmed,_tri_mmed_,_trImd____,587.0,4.194245614035087
5282,trims,_tri_ms___,_trImz____,31.0,4.194245614035087
5283,trip,_tri_p____,_trIp_____,1909.0,4.3
5284,tripe,_tri_pe___,_trAp_____,6.0,1.7
5285,tripes,_tri_pes__,_trAps____,0.0,4.194245614035087
5286,trips,_tri_ps___,_trIps____,703.0,4.194245614035087
5287,trite,_tri_te___,_trAt_____,6.0,2.1
5288,troll,_tro_ll___,_trol_____,60.0,5.5
5289,trolls,_tro_lls__,_trolz____,1.0,4.194245614035087
5290,troop,_troop____,_trup_____,223.0,5.6
5291,troops,_troops___,_trups____,2333.0,4.194245614035087
5292,trope,_tro_pe___,_trop_____,0.0,4.194245614035087
5293,trot,_tro_t____,_trat_____,24.0,3.8
5294,trots,_tro_ts___,_trats____,9.0,4.194245614035087
5295,trough,_trough___,_traf_____,93.0,4.2
5296,troughs,_troughs__,_trafs____,22.0,4.194245614035087
5297,trounce,_trounce__,_trWns____,4.0,2.2
5298,troupe,_troupe___,_trup_____,112.0,2.8
5299,troupes,_troupes__,_trups____,14.0,4.194245614035087
5300,trout,_trout____,_trWt_____,108.0,6.3
5301,trouts,_trouts___,_trWts____,0.0,4.194245614035087
5302,trove,_tro_ve___,_trov_____,43.0,4.194245614035087
5303,troy,_troy_____,_trO______,329.0,4.194245614035087
5304,truce,_tru_ce___,_trus_____,334.0,2.3
5305,truck,_tru_ck___,_tr^k_____,2579.0,6.9
5306,trucks,_tru_cks__,_tr^ks____,2278.0,4.194245614035087
5307,trudge,_tru_dge__,_tr^J_____,8.0,2.3
5308,trudged,_tru_dged_,_tr^Jd____,14.0,4.194245614035087
5309,true,_true_____,_tru______,3589.0,4.194245614035087
5310,trump,_tru_mp___,_tr^mp____,1926.0,2.9
5311,trumped,_tru_mped_,_tr^mpt___,23.0,4.194245614035087
5312,trumps,_tru_mps__,_tr^mps___,14.0,4.194245614035087
5313,trunk,_tru_nk___,_tr^nk____,102.0,6.0
5314,trunks,_tru_nks__,_tr^nks___,42.0,4.194245614035087
5315,truss,_tru_ss___,_tr^s_____,3.0,4.194245614035087
5316,trust,_tru_st___,_tr^st____,9260.0,2.9
5317,trusts,_tru_sts__,_tr^sts___,858.0,4.194245614035087
5318,truth,_tru_th___,_truT_____,1192.0,4.194245614035087
5319,truths,_tru_ths__,_truDz____,86.0,4.194245614035087
5320,try,_try______,_trA______,6141.0,2.0
5321,tryst,_try_st___,_trIst____,10.0,4.194245614035087
5322,trysts,_try_sts__,_trIsts___,5.0,4.194245614035087
5323,tsar,_tsa_r____,__zar_____,0.0,4.194245614035087
5324,tsars,_tsa_rs___,__zarz____,0.0,4.194245614035087
5325,tub,__tu_b____,__t^b_____,54.0,6.3
5326,tube,__tu_be___,__tub_____,386.0,5.7
5327,tubes,__tu_bes__,__tubz____,253.0,4.194245614035087
5328,tubs,__tu_bs___,__t^bz____,21.0,4.194245614035087
5329,tuck,__tu_ck___,__t^k_____,55.0,4.1
5330,tucked,__tu_cked_,__t^kt____,123.0,4.194245614035087
5331,tucks,__tu_cks__,__t^ks____,5.0,4.194245614035087
5332,tues,__tues____,__tuz_____,19.0,4.194245614035087
5333,tuft,__tu_ft___,__t^ft____,0.0,4.194245614035087
5334,tufts,__tu_fts__,__t^fts___,75.0,4.194245614035087
5335,tug,__tu_g____,__t^g_____,142.0,4.3
5336,tugged,__tu_gged_,__t^gd____,18.0,4.194245614035087
5337,tugs,__tu_gs___,__t^gz____,16.0,4.194245614035087
5338,tune,__tu_ne___,__tun_____,504.0,3.5
5339,tunes,__tu_nes__,__tunz____,112.0,4.194245614035087
5340,turd,__tu_rd___,__t^rd____,0.0,4.194245614035087
5341,turf,__tu_rf___,__t^rf____,407.0,4.9
5342,turn,__tu_rn___,__t^rn____,6507.0,3.9
5343,turned,__tu_rned_,__t^rnd___,5560.0,4.194245614035087
5344,turns,__tu_rns__,__t^rnz___,1513.0,4.194245614035087
5345,tush,__tu_sh___,__tUS_____,1.0,4.194245614035087
5346,tusk,__tu_sk___,__t^sk____,8.0,5.4
5347,tusks,__tu_sks__,__t^sks___,10.0,4.194245614035087
5348,tux,__tu_x____,__t^ks____,8.0,4.194245614035087
5349,twain,_twain____,_twen_____,75.0,4.194245614035087
5350,twains,_twains___,_twenz____,0.0,4.194245614035087
5351,tweed,_tweed____,_twid_____,54.0,3.6
5352,tweeds,_tweeds___,_twidz____,2.0,4.194245614035087
5353,tweet,_tweet____,_twit_____,0.0,3.0
5354,tweets,_tweets___,_twits____,0.0,4.194245614035087
5355,twice,_twi_ce___,_twAs_____,2600.0,2.9
5356,twig,_twi_g____,_twIg_____,2.0,6.3
5357,twigs,_twi_gs___,_twIgz____,15.0,4.194245614035087
5358,twin,_twi_n____,_twIn_____,505.0,5.2
5359,twine,_twi_ne___,_twAn_____,7.0,4.8
5360,twinge,_twi_nge__,_twInJ____,8.0,2.8
5361,twins,_twi_ns___,_twInz____,153.0,4.194245614035087
5362,twirl,_twi_rl___,_tw^rl____,3.0,4.7
5363,twirled,_twi_rled_,_tw^rld___,6.0,4.194245614035087
5364,twirls,_twi_rls__,_tw^rlz___,7.0,4.194245614035087
5365,twist,_twi_st___,_twIst____,342.0,4.7
5366,twists,_twi_sts__,_twIsts___,103.0,4.194245614035087
5367,twit,_twi_t____,_twIt_____,5.0,3.0
5368,twitch,_twi_tch__,_twItC____,22.0,4.3
5369,twitched,_twi_tched,_twItCt___,0.0,4.194245614035087
5370,tyke,__ty_ke___,__tAk_____,1.0,2.7
5371,tykes,__ty_kes__,__tAks____,3.0,4.194245614035087
5372,type,__ty_pe___,__tAp_____,2458.0,4.8
5373,types,__ty_pes__,__tAps____,1545.0,4.194245614035087
5374,ump,___u_mp___,___^mp____,4.0,4.194245614035087
5375,umps,___u_mps__,___^mps___,4.0,4.194245614035087
5376,up,___u_p____,___^p_____,86354.0,3.8
5377,urge,___u_rge__,___^rJ____,614.0,2.5
5378,urged,___u_rged_,___^rJd___,2411.0,4.194245614035087
5379,urn,___u_rn___,___^rn____,9.0,4.7
5380,urns,___u_rns__,___^rnz___,4.0,4.194245614035087
5381,us,___u_s____,___^s_____,118556.0,2.0
5382,use,___u_se___,___Yz_____,18249.0,4.194245614035087
5383,used,___u_sed__,___Yzd____,18245.0,4.194245614035087
5384,vague,__va_gue__,__veg_____,539.0,2.8
5385,vain,__vain____,__ven_____,149.0,3.4
5386,vale,__va_le___,__vel_____,16.0,3.7
5387,vales,__va_les__,__velz____,0.0,4.194245614035087
5388,valse,__va_lse__,__vals____,3.0,4.194245614035087
