,word,ort,pho,wf,cf,rcf,p
4454,sneered,_sneered__,_snird____,20.0,20.0,4.47213595499958,4.176279027738523e-05
4455,sneers,_sneers___,_snirz____,20.0,20.0,4.47213595499958,4.176279027738523e-05
4456,sneeze,_sneeze___,_sniz_____,13.0,13.0,3.605551275463989,3.367023795044163e-05
4457,sneezed,_sneezed__,_snizd____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
4458,sniff,_sni_ff___,_snIf_____,48.0,48.0,6.928203230275509,6.46986364941864e-05
4459,sniffed,_sni_ffed_,_snIft____,31.0,31.0,5.5677643628300215,5.19942545885306e-05
4460,sniffs,_sni_ffs__,_snIfs____,46.0,46.0,6.782329983125268,6.333640737389185e-05
4461,snip,_sni_p____,_snIp_____,6.0,6.0,2.449489742783178,2.287442229928132e-05
4462,snipe,_sni_pe___,_snAp_____,7.0,7.0,2.6457513110645907,2.4707199924586796e-05
4463,snips,_sni_ps___,_snIps____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
4464,snob,_sno_b____,_snab_____,21.0,21.0,4.58257569495584,4.279412558214626e-05
4465,snobs,_sno_bs___,_snabz____,8.0,8.0,2.8284271247461903,2.64131077440945e-05
4466,snoop,_snoop____,_snup_____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
4467,snooped,_snooped__,_snupt____,1.0,1.0,1.0,9.338443799030067e-06
4468,snoops,_snoops___,_snups____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
4469,snoot,_snoot____,_snut_____,1.0,1.0,1.0,9.338443799030067e-06
4470,snoots,_snoots___,_snuts____,0.0,0.0,0.0,0.0
4471,snooze,_snooze___,_snuz_____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
4472,snore,_sno_re___,_snor_____,17.0,17.0,4.123105625617661,3.850339016229523e-05
4473,snort,_sno_rt___,_snort____,11.0,11.0,3.3166247903554,3.0972114207203774e-05
4474,snot,_sno_t____,_snat_____,1.0,1.0,1.0,9.338443799030067e-06
4475,snout,_snout____,_snWt_____,13.0,13.0,3.605551275463989,3.367023795044163e-05
4476,snouts,_snouts___,_snWts____,9.0,9.0,3.0,2.80153313970902e-05
4477,snow,_snow_____,_sno______,580.0,580.0,24.08318915758459,0.00022489950844951397
4478,snows,_snows____,_snoz_____,29.0,29.0,5.385164807134504,5.028905889994015e-05
4479,snub,_snu_b____,_sn^b_____,23.0,23.0,4.795831523312719,4.4785603150072576e-05
4480,snubbed,_snu_bbed_,_sn^bd____,27.0,27.0,5.196152422706632,4.852397737063981e-05
4481,snubs,_snu_bs___,_sn^bz____,6.0,6.0,2.449489742783178,2.287442229928132e-05
4482,snuff,_snu_ff___,_sn^f_____,54.0,54.0,7.3484692283495345,6.862326689784396e-05
4483,snuffed,_snu_ffed_,_sn^ft____,16.0,16.0,4.0,3.735377519612027e-05
4484,snuffs,_snu_ffs__,_sn^fs____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
4485,snug,_snu_g____,_sn^g_____,16.0,16.0,4.0,3.735377519612027e-05
4486,so,__so______,__so______,46961.0,10000.0,100.0,0.0009338443799030066
4487,soak,__soak____,__sok_____,84.0,84.0,9.16515138991168,8.558825116429252e-05
4488,soaked,__soaked__,__sokt____,75.0,75.0,8.660254037844387,8.087329561773301e-05
4489,soaks,__soaks___,__soks____,18.0,18.0,4.242640687119285,3.961966161614174e-05
4490,soap,__soap____,__sop_____,440.0,440.0,20.97617696340303,0.00019588484969124836
4491,soaps,__soaps___,__sops____,74.0,74.0,8.602325267042627,8.033233104725388e-05
4492,soar,__soar____,__sor_____,327.0,327.0,18.083141320025124,0.000168868398926973
4493,soared,__soared__,__sord____,2203.0,2203.0,46.93612681080534,0.00043831038236685397
4494,soars,__soars___,__sorz____,60.0,60.0,7.745966692414834,7.233527462627474e-05
4495,sob,__so_b____,__sab_____,26.0,26.0,5.0990195135927845,4.7616907157843845e-05
4496,sobs,__so_bs___,__sabz____,15.0,15.0,3.872983346207417,3.616763731313737e-05
4497,sock,__so_ck___,__sak_____,36.0,36.0,6.0,5.60306627941804e-05
4498,socks,__so_cks__,__saks____,160.0,160.0,12.649110640673518,0.00011812300882564285
4499,sod,__so_d____,__sad_____,28.0,28.0,5.291502622129181,4.941439984917359e-05
4500,sods,__so_ds___,__sadz____,1.0,1.0,1.0,9.338443799030067e-06
4501,soft,__so_ft___,__saft____,2318.0,2318.0,48.14561246884289,0.00044960509621017053
4502,soil,__soil____,__sOl_____,506.0,506.0,22.494443758403985,0.00021006309882829827
4503,soils,__soils___,__sOlz____,23.0,23.0,4.795831523312719,4.4785603150072576e-05
4504,sold,__so_ld___,__sold____,18532.0,10000.0,100.0,0.0009338443799030066
4505,sole,__so_le___,__sol_____,976.0,976.0,31.240998703626616,0.00029174231061938834
4506,solve,__so_lve__,__salv____,944.0,944.0,30.72458299147443,0.00028691979151451903
4507,some,__so_me___,__s^m_____,84965.0,10000.0,100.0,0.0009338443799030066
4508,son,__so_n____,__s^n_____,2642.0,2642.0,51.40038910358559,0.00047999964489211144
4509,song,__so_ng___,__sang____,634.0,634.0,25.179356624028344,0.0002351360067292241
4510,songs,__so_ngs__,__sangz___,425.0,425.0,20.615528128088304,0.00019251695081147613
4511,sons,__so_ns___,__s^nz____,1236.0,1236.0,35.156791662493895,0.00032830972309440807
4512,soon,__soon____,__sun_____,8343.0,8343.0,91.34002408582998,0.0008529736815275758
4513,soot,__soot____,__sUt_____,13.0,13.0,3.605551275463989,3.367023795044163e-05
4514,soothe,__soothe__,__suD_____,72.0,72.0,8.48528137423857,7.923932323228349e-05
4515,soothed,__soothed_,__suDd____,17.0,17.0,4.123105625617661,3.850339016229523e-05
4516,soothes,__soothes_,__suDz____,11.0,11.0,3.3166247903554,3.0972114207203774e-05
4517,sooths,__sooths__,__suTs____,0.0,0.0,0.0,0.0
4518,sop,__so_p____,__sap_____,42.0,42.0,6.48074069840786,6.052003278816867e-05
4519,sops,__so_ps___,__saps____,8.0,8.0,2.8284271247461903,2.64131077440945e-05
4520,sore,__so_re___,__sor_____,143.0,143.0,11.958260743101398,0.00011167154588359993
4521,sort,__so_rt___,__sort____,2504.0,2504.0,50.039984012787215,0.00046729557840777643
4522,sorts,__so_rts__,__sorts___,447.0,447.0,21.142374511865974,0.00019743687615710612
4523,sot,__so_t____,__sat_____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
4524,sots,__so_ts___,__sats____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
4525,sought,__sought__,__sat_____,4116.0,4116.0,64.15605972938177,0.0005991177581500478
4526,soul,__soul____,__sol_____,357.0,357.0,18.894443627691185,0.0001764446999311359
4527,souls,__souls___,__solz____,129.0,129.0,11.357816691600547,0.00010606433285419731
4528,sound,__sound___,__sWnd____,2531.0,2531.0,50.309044912421065,0.0004698081884975236
4529,sounds,__sounds__,__sWndz___,980.0,980.0,31.304951684997057,0.0002923395319416966
4530,soup,__soup____,__sup_____,486.0,486.0,22.045407685048602,0.0002058698006935319
4531,soups,__soups___,__sups____,63.0,63.0,7.937253933193772,7.412159977376039e-05
4532,sour,__sour____,__sWr_____,365.0,365.0,19.1049731745428,0.00017841071827244496
4533,source,__source__,__sors____,5428.0,5428.0,73.67496182557545,0.0006880094904038219
4534,soured,__soured__,__sWrd____,175.0,175.0,13.228756555322953,0.00012353599962293396
4535,sours,__sours___,__sWrz____,22.0,22.0,4.69041575982343,4.3801183967196006e-05
4536,souse,__souse___,__sWs_____,0.0,0.0,0.0,0.0
4537,south,__south___,__sWT_____,12413.0,10000.0,100.0,0.0009338443799030066
4538,sow,__sow_____,__so______,35.0,35.0,5.916079783099616,5.524697856505375e-05
4539,soy,__soy_____,__sO______,42.0,42.0,6.48074069840786,6.052003278816867e-05
4540,soys,__soys____,__sOz_____,0.0,0.0,0.0,0.0
4541,spa,_spa______,_spa______,1048.0,1048.0,32.37282811247729,0.0003023118359440298
4542,space,_spa_ce___,_spes_____,5724.0,5724.0,75.65712127751095,0.0007065197750464378
4543,spade,_spa_de___,_sped_____,15.0,15.0,3.872983346207417,3.616763731313737e-05
4544,spades,_spa_des__,_spedz____,11.0,11.0,3.3166247903554,3.0972114207203774e-05
4545,spam,_spa_m____,_sp@m_____,32.0,32.0,5.656854249492381,5.2826215488189e-05
4546,span,_spa_n____,_sp@n_____,240.0,240.0,15.491933384829668,0.00014467054925254948
4547,spank,_spa_nk___,_sp@nk____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
4548,spans,_spa_ns___,_sp@nz____,59.0,59.0,7.681145747868608,7.172994787862976e-05
4549,spar,_spa_r____,_spar_____,64.0,64.0,8.0,7.470755039224053e-05
4550,spare,_spa_re___,_spEr_____,659.0,659.0,25.67099530598687,0.00023972714693012303
4551,spared,_spa_red__,_spErd____,176.0,176.0,13.2664991614216,0.0001238884568288151
4552,spares,_spa_res__,_spErz____,49.0,49.0,7.0,6.536910659321046e-05
4553,spark,_spa_rk___,_spark____,529.0,529.0,23.0,0.00021478420737769153
4554,sparks,_spa_rks__,_sparks___,131.0,131.0,11.445523142259598,0.00010688337461448926
4555,sparse,_spa_rse__,_spars____,94.0,94.0,9.695359714832659,9.053957180834496e-05
4556,spas,_spa_s____,_spaz_____,29.0,29.0,5.385164807134504,5.028905889994015e-05
4557,spat,_spa_t____,_sp@t_____,79.0,79.0,8.888194417315589,8.300190404095442e-05
4558,spate,_spa_te___,_spet_____,365.0,365.0,19.1049731745428,0.00017841071827244496
4559,spates,_spa_tes__,_spets____,1.0,1.0,1.0,9.338443799030067e-06
4560,spawn,_spawn____,_span_____,81.0,81.0,9.0,8.40459941912706e-05
4561,spay,_spay_____,_spe______,1.0,1.0,1.0,9.338443799030067e-06
4562,speak,_speak____,_spik_____,1409.0,1409.0,37.53664875824692,0.0003505338848328206
4563,speaks,_speaks___,_spiks____,536.0,536.0,23.15167380558045,0.0002162006046868896
4564,spear,_spear____,_spir_____,343.0,343.0,18.520259177452136,0.00017295039947210758
4565,spears,_spears___,_spirz____,53.0,53.0,7.280109889280518,6.798489705180911e-05
4566,speck,_spe_ck___,_spEk_____,11.0,11.0,3.3166247903554,3.0972114207203774e-05
4567,specks,_spe_cks__,_spEks____,8.0,8.0,2.8284271247461903,2.64131077440945e-05
4568,speech,_speech___,_spiC_____,3047.0,3047.0,55.19963767997033,0.0005154787142012253
4569,speed,_speed____,_spid_____,2132.0,2132.0,46.17358552246078,0.0004311894334012083
4570,speeds,_speeds___,_spidz____,202.0,202.0,14.212670403551895,0.00013272422379770733
4571,spell,_spe_ll___,_spEl_____,460.0,460.0,21.447610589527216,0.000200287306113782
4572,spells,_spe_lls__,_spElz____,105.0,105.0,10.246950765959598,9.56905738393418e-05
4573,spend,_spe_nd___,_spEnd____,3976.0,3976.0,63.05553108173778,0.0005888405332248019
4574,spends,_spe_nds__,_spEndz___,627.0,627.0,25.03996805109783,0.0002338343343746855
4575,spent,_spe_nt___,_spEnt____,4641.0,4641.0,68.1248853210044,0.0006361804128855679
4576,sperm,_spe_rm___,_sp^rm____,99.0,99.0,9.9498743710662,9.291634262161133e-05
4577,spew,_spew_____,_spY______,23.0,23.0,4.795831523312719,4.4785603150072576e-05
4578,spewed,_spewed___,_spYd_____,30.0,30.0,5.477225575051661,5.114876320723007e-05
4579,spews,_spews____,_spYz_____,18.0,18.0,4.242640687119285,3.961966161614174e-05
4580,sphere,sphe_re___,_sfir_____,110.0,110.0,10.488088481701515,9.794242484562418e-05
4581,spheres,sphe_res__,_sfirz____,34.0,34.0,5.830951894845301,5.4452016564860716e-05
4582,sphinx,sphi_nx___,_sfinks___,22.0,22.0,4.69041575982343,4.3801183967196006e-05
4583,spice,_spi_ce___,_spAs_____,77.0,77.0,8.774964387392123,8.194451177015163e-05
4584,spies,_spies____,_spAz_____,127.0,127.0,11.269427669584644,0.00010523891693965058
4585,spike,_spi_ke___,_spAk_____,111.0,111.0,10.535653752852738,9.83866104570555e-05
4586,spikes,_spi_kes__,_spAks____,36.0,36.0,6.0,5.60306627941804e-05
4587,spill,_spi_ll___,_spIl_____,466.0,466.0,21.587033144922902,0.0002015892958116618
4588,spilled,_spi_lled_,_spIld____,206.0,206.0,14.352700094407323,0.00013403188319595632
4589,spills,_spi_lls__,_spIlz____,116.0,116.0,10.770329614269007,0.0001005781177998803
4590,spin,_spi_n____,_spIn_____,705.0,705.0,26.551836094703507,0.0002479528291314467
4591,spine,_spi_ne___,_spAn_____,42.0,42.0,6.48074069840786,6.052003278816867e-05
4592,spines,_spi_nes__,_spAnz____,12.0,12.0,3.4641016151377544,3.23493182470932e-05
4593,spins,_spi_ns___,_spInz____,55.0,55.0,7.416198487095663,6.925575277419465e-05
4594,spire,_spi_re___,_spAr_____,17.0,17.0,4.123105625617661,3.850339016229523e-05
4595,spires,_spi_res__,_spArz____,8.0,8.0,2.8284271247461903,2.64131077440945e-05
4596,spit,_spi_t____,_spIt_____,74.0,74.0,8.602325267042627,8.033233104725388e-05
4597,spite,_spi_te___,_spAt_____,307.0,307.0,17.52141546793523,0.00016362275362676924
4598,spites,_spi_tes__,_spAts____,0.0,0.0,0.0,0.0
4599,spits,_spi_ts___,_spIts____,14.0,14.0,3.7416573867739413,3.4941257221614156e-05
4600,splash,spla_sh___,spl@S_____,133.0,133.0,11.532562594670797,0.00010769618764912959
4601,splashed,spla_shed_,spl@St____,33.0,33.0,5.744562646538029,5.36452754247028e-05
4602,splay,splay_____,sple______,0.0,0.0,0.0,0.0
4603,spleen,spleen____,splin_____,18.0,18.0,4.242640687119285,3.961966161614174e-05
4604,spleens,spleens___,splinz____,1.0,1.0,1.0,9.338443799030067e-06
4605,splice,spli_ce___,splAs_____,15.0,15.0,3.872983346207417,3.616763731313737e-05
4606,split,spli_t____,splIt_____,3841.0,3841.0,61.97580172938467,0.0005787575413496891
4607,splotch,splo_tch__,splatC____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
4608,splotched,splo_tched,splatCt___,2.0,2.0,1.4142135623730951,1.320655387204725e-05
4609,splurge,splu_rge__,spl^rJ____,18.0,18.0,4.242640687119285,3.961966161614174e-05
4610,spoil,_spoil____,_spOl_____,66.0,66.0,8.12403840463596,7.586587606285481e-05
4611,spoiled,_spoiled__,_spOld____,100.0,100.0,10.0,9.338443799030066e-05
4612,spoils,_spoils___,_spOlz____,59.0,59.0,7.681145747868608,7.172994787862976e-05
4613,spoke,_spo_ke___,_spok_____,786.0,786.0,28.035691537752374,0.00026180972979224335
4614,sponge,_spo_nge__,_sp^nJ____,38.0,38.0,6.164414002968976,5.756603372067974e-05
4615,spoof,_spoof____,_spuf_____,36.0,36.0,6.0,5.60306627941804e-05
4616,spoofs,_spoofs___,_spufs____,9.0,9.0,3.0,2.80153313970902e-05
4617,spook,_spook____,_spuk_____,27.0,27.0,5.196152422706632,4.852397737063981e-05
4618,spooks,_spooks___,_spuks____,8.0,8.0,2.8284271247461903,2.64131077440945e-05
4619,spool,_spool____,_spul_____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
4620,spools,_spools___,_spulz____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
4621,spoon,_spoon____,_spun_____,59.0,59.0,7.681145747868608,7.172994787862976e-05
4622,spoons,_spoons___,_spunz____,23.0,23.0,4.795831523312719,4.4785603150072576e-05
4623,spore,_spo_re___,_spor_____,1.0,1.0,1.0,9.338443799030067e-06
4624,spores,_spo_res__,_sporz____,7.0,7.0,2.6457513110645907,2.4707199924586796e-05
4625,sport,_spo_rt___,_sport____,1033.0,1033.0,32.14031735997639,0.00030014054734912995
4626,sports,_spo_rts__,_sports___,2452.0,2452.0,49.51767361255979,0.0004624180120896037
4627,spot,_spo_t____,_spat_____,2768.0,2768.0,52.61178575186362,0.0004913122044103893
4628,spots,_spo_ts___,_spats____,761.0,761.0,27.586228448267445,0.0002576124439913499
4629,spouse,_spouse___,_spWs_____,255.0,255.0,15.968719422671311,0.0001491229888710959
4630,spout,_spout____,_spWt_____,13.0,13.0,3.605551275463989,3.367023795044163e-05
4631,spouts,_spouts___,_spWts____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
4632,sprain,sprain____,spren_____,4.0,4.0,2.0,1.8676887598060133e-05
4633,sprained,sprained__,sprend____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
4634,sprains,sprains___,sprenz____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
4635,sprat,spra_t____,spr@t_____,4.0,4.0,2.0,1.8676887598060133e-05
4636,sprawl,sprawl____,spral_____,37.0,37.0,6.082762530298219,5.680353603203584e-05
4637,sprawled,sprawled__,sprald____,19.0,19.0,4.358898943540674,4.0705332809906117e-05
4638,sprawls,sprawls___,spralz____,9.0,9.0,3.0,2.80153313970902e-05
4639,spray,spray_____,spre______,229.0,229.0,15.132745950421556,0.00014131629758301154
4640,sprays,sprays____,sprez_____,46.0,46.0,6.782329983125268,6.333640737389185e-05
4641,spread,spread____,sprEd_____,2837.0,2837.0,53.2634959423431,0.000497398163397437
4642,spree,spree_____,spri______,357.0,357.0,18.894443627691185,0.0001764446999311359
4643,sprees,sprees____,spriz_____,18.0,18.0,4.242640687119285,3.961966161614174e-05
4644,sprig,spri_g____,sprIg_____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
4645,sprigs,spri_gs___,sprIgz____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
4646,spring,spri_ng___,sprIng____,3630.0,3630.0,60.249481325568276,0.0005626363952795308
4647,springs,spri_ngs__,sprIngz___,539.0,539.0,23.2163735324878,0.00021680479945042645
4648,sprint,spri_nt___,sprInt____,686.0,686.0,26.19160170741759,0.0002445888005512991
4649,sprite,spri_te___,sprAt_____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
4650,sprites,spri_tes__,sprAts____,4.0,4.0,2.0,1.8676887598060133e-05
4651,sprout,sprout____,sprWt_____,44.0,44.0,6.6332495807108,6.194422841440755e-05
4652,spruce,spru_ce___,sprus_____,83.0,83.0,9.1104335791443,8.507727196363537e-05
4653,spud,_spu_d____,_sp^d_____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
4654,spun,_spu_n____,_sp^n_____,568.0,568.0,23.83275057562597,0.00022256080182678459
4655,spunk,_spu_nk___,_sp^nk____,6.0,6.0,2.449489742783178,2.287442229928132e-05
4656,spur,_spu_r____,_sp^r_____,840.0,840.0,28.982753492378876,0.0002706538146297225
4657,spurn,_spu_rn___,_sp^rn____,44.0,44.0,6.6332495807108,6.194422841440755e-05
4658,spurned,_spu_rned_,_sp^rnd___,230.0,230.0,15.165750888103101,0.00014162451233864113
4659,spurns,_spu_rns__,_sp^rnz___,17.0,17.0,4.123105625617661,3.850339016229523e-05
4660,spurs,_spu_rs___,_sp^rz____,53.0,53.0,7.280109889280518,6.798489705180911e-05
4661,spurt,_spu_rt___,_sp^rt____,221.0,221.0,14.866068747318506,0.00013882594750935117
4662,spurts,_spu_rts__,_sp^rts___,23.0,23.0,4.795831523312719,4.4785603150072576e-05
4663,spy,_spy______,_spA______,391.0,391.0,19.77371993328519,0.00018465577229474428
4664,squab,squa_b____,skwab_____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
4665,squad,squa_d____,skwad_____,186.0,186.0,13.638181696985855,0.0001273593932982629
4666,squads,squa_ds___,skwadz____,104.0,104.0,10.198039027185569,9.523381431568769e-05
4667,squall,squa_ll___,skwal_____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
4668,squalls,squa_lls__,skwalz____,6.0,6.0,2.449489742783178,2.287442229928132e-05
4669,square,squa_re___,skwer_____,1817.0,1817.0,42.62628297189423,0.00039806314789458654
4670,squares,squa_res__,skwerz____,68.0,68.0,8.246211251235321,7.700678032459045e-05
4671,squash,squa_sh___,skwaS_____,70.0,70.0,8.366600265340756,7.813102636683469e-05
4672,squash,squa_sh___,skwaS_____,70.0,70.0,8.366600265340756,7.813102636683469e-05
4673,squat,squa_t____,skwat_____,39.0,39.0,6.244997998398398,5.8318562833098697e-05
4674,squaw,squaw_____,skwa______,2.0,2.0,1.4142135623730951,1.320655387204725e-05
4675,squawk,squawk____,skwak_____,15.0,15.0,3.872983346207417,3.616763731313737e-05
4676,squaws,squaws____,skwaz_____,1.0,1.0,1.0,9.338443799030067e-06
4677,squeak,squeak____,skwik_____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
4678,squeal,squeal____,skwil_____,25.0,25.0,5.0,4.669221899515033e-05
4679,squeeze,squeeze___,skwiz_____,755.0,755.0,27.477263328068172,0.00025659487934031445
4680,squelch,sque_lch__,skwElC____,36.0,36.0,6.0,5.60306627941804e-05
4681,squib,squi_b____,skwIb_____,0.0,0.0,0.0,0.0
4682,squid,squi_d____,skwId_____,63.0,63.0,7.937253933193772,7.412159977376039e-05
4683,squint,squi_nt___,skwInt____,9.0,9.0,3.0,2.80153313970902e-05
4684,squire,squi_re___,skwAr_____,48.0,48.0,6.928203230275509,6.46986364941864e-05
4685,squires,squi_res__,skwArz____,27.0,27.0,5.196152422706632,4.852397737063981e-05
4686,squirm,squi_rm___,skw^rm____,18.0,18.0,4.242640687119285,3.961966161614174e-05
4687,squirt,squi_rt___,skw^rt____,24.0,24.0,4.898979485566356,4.574884459856264e-05
4688,stab,_sta_b____,_st@b_____,35.0,35.0,5.916079783099616,5.524697856505375e-05
4689,stabs,_sta_bs___,_st@bz____,17.0,17.0,4.123105625617661,3.850339016229523e-05
4690,stack,_sta_ck___,_st@k_____,211.0,211.0,14.52583904633395,0.00013564873156794607
4691,stacked,_sta_cked_,_st@kt____,143.0,143.0,11.958260743101398,0.00011167154588359993
4692,stacks,_sta_cks__,_st@ks____,101.0,101.0,10.04987562112089,9.385019867507981e-05
4693,staff,_sta_ff___,_st@f_____,7575.0,7575.0,87.03447592764606,0.0008127665620283579
4694,staffs,_sta_ffs__,_st@fs____,402.0,402.0,20.049937655763422,0.00018723521597240335
4695,stag,_sta_g____,_st@g_____,17.0,17.0,4.123105625617661,3.850339016229523e-05
4696,stage,_sta_ge___,_steJ_____,2753.0,2753.0,52.46903848937962,0.000489979167122217
4697,stags,_sta_gs___,_st@gz____,4.0,4.0,2.0,1.8676887598060133e-05
4698,stain,_stain____,_sten_____,50.0,50.0,7.0710678118654755,6.603276936023625e-05
4699,stained,_stained__,_stend____,62.0,62.0,7.874007874011811,7.353098000457952e-05
4700,stains,_stains___,_stenz____,29.0,29.0,5.385164807134504,5.028905889994015e-05
4701,stair,_stair____,_stEr_____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
4702,stairs,_stairs___,_stErz____,90.0,90.0,9.486832980505138,8.859225661923213e-05
4703,stake,_sta_ke___,_stek_____,18370.0,10000.0,100.0,0.0009338443799030066
4704,stakes,_sta_kes__,_steks____,1391.0,1391.0,37.296112397943034,0.0003482876495504995
4705,stale,_sta_le___,_stel_____,64.0,64.0,8.0,7.470755039224053e-05
4706,stalk,_sta_lk___,_stalk____,31.0,31.0,5.5677643628300215,5.19942545885306e-05
4707,stalked,_sta_lked_,_stalkt___,43.0,43.0,6.557438524302,6.123627112478889e-05
