"Occurrences","Word","Length","Freq_HAL","Log_Freq_HAL","SUBTLWF"
"1","tome","4","5,933","8.688","0.760"
"1","tomes","5","550","6.310","0.080"
"1","ton","3","11,753","9.372","7.490"
"1","tone","4","14,823","9.604","16.860"
"1","tones","5","3,217","8.076","1.960"
"1","tongue","6","14,963","9.613","31.160"
"1","tongues","7","2,049","7.625","3.080"
"1","tons","4","10,820","9.289","9.410"
"1","too","3","388,628","12.870","1,371.570"
"1","took","4","87,271","11.377","342.240"
"1","tool","4","33,286","10.413","10.750"
"1","tools","5","60,656","11.013","11.120"
"1","toot","4","256","5.545","1.570"
"1","tooth","5","3,129","8.048","13.570"
"1","top","3","116,571","11.666","133.430"
"1","tope","4","68","4.220","#"
"1","tops","4","3,927","8.276","7.350"
"1","toque","5","89","4.489","0.080"
"1","tor","3","4,586","8.431","2.490"
"1","torch","5","2,425","7.794","4.980"
"1","tore","4","1,614","7.386","8.290"
"1","torque","6","3,248","8.086","0.730"
"1","torques","7","74","4.304","#"
"1","tors","4","115","4.745","0.020"
"1","tort","4","999","6.907","0.180"
"1","torts","5","209","5.342","0.060"
"1","tosh","4","328","5.793","0.240"
"1","toss","4","4,463","8.404","12.390"
"1","tossed","6","3,473","8.153","8.250"
"1","tot","3","2,288","7.735","1.060"
"1","tote","4","968","6.875","1.080"
"1","tots","4","320","5.768","0.900"
"1","touch","5","34,803","10.457","147.730"
"1","touched","7","6,819","8.827","29.510"
"1","tough","5","17,334","9.760","90.510"
"1","tour","4","23,493","10.064","30.800"
"1","tours","5","5,070","8.531","2.590"
"1","tout","4","2,704","7.902","1.080"
"1","tow","3","2,011","7.606","5.780"
"1","towed","5","494","6.203","1.270"
"1","town","4","37,149","10.523","247.920"
"1","towns","5","4,333","8.374","5.710"
"1","tows","4","84","4.431","#"
"1","toy","3","25,185","10.134","16.840"
"1","toys","4","15,328","9.637","13.220"
"1","trace","5","8,554","9.054","19.390"
"1","traced","6","2,477","7.815","4.310"
"1","track","5","45,579","10.727","55.750"
"1","tracks","6","16,757","9.727","16.750"
"1","tract","5","1,675","7.424","1.430"
"1","tracts","6","831","6.723","0.160"
"1","trad","4","550","6.310","0.550"
"1","trade","5","76,384","11.244","35.200"
"1","trades","6","8,312","9.025","1.250"
"1","trail","5","11,055","9.311","19.200"
"1","trails","6","4,612","8.436","2.120"
"1","train","5","23,376","10.059","95.060"
"1","trained","7","11,504","9.350","18.860"
"1","trains","6","6,196","8.732","8.160"
"1","trait","5","2,083","7.642","1.080"
"1","traits","6","3,481","8.155","1.140"
"1","tram","4","618","6.426","1.370"
"1","tramp","5","656","6.486","8.290"
"1","tramped","7","17","2.833","0.080"
"1","tramps","6","195","5.273","1.470"
"1","trance","6","2,322","7.750","5.250"
"1","trap","4","9,424","9.151","23.840"
"1","traps","5","2,466","7.810","4.670"
"1","trash","5","9,768","9.187","22.470"
"1","tray","4","3,382","8.126","8.040"
"1","trays","5","954","6.861","1.530"
"1","tread","5","3,379","8.125","2.270"
"1","treads","6","251","5.525","0.650"
"1","treat","5","15,558","9.652","51.880"
"1","treats","6","2,835","7.950","6.220"
"1","tree","4","27,218","10.212","65.000"
"1","trees","5","14,693","9.595","30.690"
"1","trek","4","30,117","10.313","4.490"
"1","treks","5","189","5.242","0.080"
"1","trench","6","1,927","7.564","3.080"
"1","trend","5","8,688","9.070","2.080"
"1","trends","6","4,903","8.498","0.710"
"1","tress","5","168","5.124","0.120"
"1","trews","5","19","2.944","#"
"1","trial","5","19,700","9.888","49.370"
"1","trials","6","6,525","8.783","3.860"
"1","tribe","5","4,484","8.408","6.370"
"1","tribes","6","3,067","8.028","1.940"
"1","trick","5","15,658","9.659","47.270"
"1","tricks","6","8,331","9.028","19.000"
"1","tried","5","119,845","11.694","186.840"
"1","tries","5","14,950","9.612","15.820"
"1","trig","4","325","5.784","0.760"
"1","trike","5","91","4.511","0.060"
"1","trill","5","269","5.595","0.120"
"1","trills","6","84","4.431","0.100"
"1","trim","4","4,155","8.332","4.270"
"1","trimmed","7","2,299","7.740","0.920"
"1","trims","5","197","5.283","0.080"
"1","trip","4","28,399","10.254","82.390"
"1","tripe","5","797","6.681","0.800"
"1","trips","5","6,858","8.833","7.200"
"1","trite","5","555","6.319","0.780"
"1","troll","5","11,416","9.343","2.710"
"1","trolls","6","1,718","7.449","1.370"
"1","troop","5","2,299","7.740","5.800"
"1","troops","6","11,801","9.376","19.270"
"1","trope","5","49","3.892","#"
"1","trot","4","864","6.762","1.800"
"1","troth","5","91","4.511","0.690"
"1","Trots","5","113","4.727","0.200"
"1","trough","6","990","6.898","1.410"
"1","troughs","7","100","4.605","0.060"
"1","trounce","7","71","4.263","0.060"
"1","troupe","6","362","5.892","1.760"
"1","troupes","7","62","4.127","0.040"
"1","trout","5","1,947","7.574","4.020"
"1","trouts","6","19","2.944","0.040"
"1","trove","5","194","5.268","0.330"
"1","Troy","4","5,813","8.668","12.470"
"1","truce","5","932","6.837","4.310"
"1","truck","5","10,203","9.230","72.860"
"1","trucks","6","4,552","8.423","9.860"
"1","trudge","6","129","4.860","0.240"
"1","trudged","7","77","4.344","0.020"
"1","TRUE","4","0","0.000","253.350"
"1","trump","5","800","6.685","2.250"
"1","trumped","7","130","4.868","0.290"
"1","trumps","6","237","5.468","0.550"
"1","trunk","5","3,272","8.093","19.800"
"1","trunks","6","990","6.898","2.510"
"1","truss","5","352","5.864","0.330"
"1","trust","5","29,358","10.287","178.180"
"1","trusts","6","1,109","7.011","3.710"
"1","truth","5","52,771","10.874","192.180"
"1","truths","6","2,483","7.817","1.590"
"1","try","3","272,681","12.516","476.750"
"1","tryst","5","106","4.663","0.390"
"1","trysts","6","25","3.219","0.060"
"1","tsar","4","551","6.312","0.370"
"1","tsars","5","53","3.970","0.060"
"1","tub","3","2,579","7.855","12.690"
"1","tube","4","14,619","9.590","16.430"
"1","tubes","5","6,989","8.852","6.610"
"1","tubs","4","333","5.808","0.900"
"1","tuck","4","1,004","6.912","7.960"
"1","tucked","6","1,144","7.042","3.100"
"1","tucks","5","163","5.094","0.470"
"1","tuft","4","104","4.644","0.040"
"1","tufts","5","909","6.812","0.160"
"1","tug","3","1,177","7.071","2.750"
"1","tugged","6","481","6.176","0.200"
"1","tugs","4","188","5.236","0.270"
"1","tulle","5","61","4.111","0.350"
"1","tun","3","639","6.460","0.100"
"1","tune","4","12,260","9.414","15.610"
"1","tunes","5","5,290","8.574","3.820"
"1","tuns","4","48","3.871","#"
"1","tup","3","35","3.555","0.100"
"1","turd","4","573","6.351","2.760"
"1","turf","4","1,128","7.028","4.270"
"1","turfs","5","7","1.946","0.080"
"1","turn","4","89,685","11.404","306.470"
"1","turned","6","51,056","10.841","105.650"
"1","turns","5","26,163","10.172","50.040"
"1","turps","5","15","2.708","#"
"1","tush","4","147","4.990","1.290"
"1","tusk","4","218","5.384","0.250"
"1","tusks","5","164","5.100","0.310"
"1","tux","3","338","5.823","3.450"
"1","Twain","5","3,182","8.065","2.840"
"1","twains","6","7","1.946","#"
"1","tweed","5","334","5.811","1.200"
"1","tweeds","6","12","2.485","0.120"
"1","tweet","5","270","5.598","0.840"
"1","tweets","6","59","4.078","0.020"
"1","twice","5","46,140","10.739","62.570"
"1","twig","4","240","5.481","1.350"
"1","twigs","5","282","5.642","0.780"
"1","twin","4","7,940","8.980","10.430"
"1","twine","5","324","5.781","0.570"
"1","twinge","6","220","5.394","0.510"
"1","twins","5","3,742","8.227","15.100"
"1","twirl","5","168","5.124","1.310"
"1","twirled","7","96","4.564","0.180"
"1","twirls","6","74","4.304","0.100"
"1","twist","5","9,435","9.152","12.610"
"1","twists","6","1,082","6.987","1.160"
"1","twit","4","1,498","7.312","1.390"
"1","twitch","6","786","6.667","2.140"
"1","twitched","8","300","5.704","0.120"
"1","tyke","4","111","4.710","0.530"
"1","tykes","5","81","4.394","0.270"
"1","type","4","157,464","11.967","60.650"
"1","types","5","45,567","10.727","9.390"
"1","up","2","931,275","13.744","3,670.000"
"1","urge","4","8,558","9.055","6.650"
"1","urged","5","2,471","7.812","1.120"
"1","urn","3","259","5.557","1.940"
"1","urns","4","54","3.989","0.140"
"1","us","2","481,870","13.085","1,695.650"
"1","use","3","677,371","13.426","343.840"
"1","used","4","365,662","12.809","344.140"
"1","vague","5","6,394","8.763","4.530"
"1","vain","4","2,677","7.892","6.510"
"1","vale","4","3,937","8.278","1.470"
"1","vales","5","60","4.094","0.060"
"1","valse","5","32","3.466","0.040"
"1","valve","5","4,629","8.440","4.840"
"1","valves","6","1,556","7.350","1.450"
"1","vamp","4","693","6.541","0.920"
"1","vamps","5","300","5.704","0.510"
"1","van","3","45,556","10.727","51.780"
"1","vane","4","151","5.017","0.310"
"1","vanes","5","136","4.913","0.100"
"1","vans","4","755","6.627","1.040"
"1","vase","4","540","6.292","3.840"
"1","vast","4","13,766","9.530","6.100"
"1","vat","3","2,181","7.688","1.490"
"1","vats","4","172","5.147","0.140"
"1","vault","5","9,408","9.149","12.040"
"1","vaults","6","436","6.078","0.900"
"1","vaunt","5","7","1.946","#"
"1","veal","4","903","6.806","3.550"
"1","veer","4","189","5.242","1.080"
"1","veered","6","117","4.762","0.330"
"1","veers","5","87","4.466","0.220"
"1","veil","4","1,868","7.533","2.960"
"1","veils","5","191","5.252","0.370"
"1","vein","4","2,169","7.682","3.590"
"1","veins","5","1,437","7.270","5.530"
"1","veld","4","19","2.944","#"
"1","VELDT","5","512","6.238","0.060"
"1","vend","4","118","4.771","#"
"1","vent","4","2,058","7.629","4.410"
"1","vents","5","706","6.560","1.670"
"1","verb","4","2,101","7.650","1.060"
"1","verbs","5","912","6.816","0.650"
"1","verge","5","1,608","7.383","3.270"
"1","verse","5","6,407","8.765","4.670"
"1","verve","5","498","6.211","0.240"
"1","vest","4","1,238","7.121","5.570"
"1","vests","5","499","6.213","1.100"
"1","vet","3","7,567","8.932","5.800"
"1","vetch","5","38","3.638","#"
"1","vets","4","1,675","7.424","0.630"
"1","vex","3","124","4.820","0.200"
"1","vexed","5","103","4.635","0.470"
"1","vice","4","15,887","9.673","18.630"
"1","vie","3","1,362","7.217","2.160"
"1","vied","4","41","3.714","0.080"
"1","vies","4","61","4.111","0.020"
"1","view","4","75,014","11.225","38.530"
"1","views","5","36,484","10.505","4.040"
"1","vile","4","2,724","7.910","4.430"
"1","vim","3","663","6.497","0.140"
"1","vine","4","1,241","7.124","2.100"
"1","vines","5","2,060","7.630","1.570"
"1","vise","4","4,635","8.441","0.390"
"1","vogue","5","1,170","7.065","2.330"
"1","vogues","6","31","3.434","#"
"1","voice","5","81,827","11.312","86.160"
"1","void","4","22,817","10.035","4.100"
"1","voids","5","270","5.598","0.100"
"1","voile","5","73","4.290","0.040"
"1","vole","4","86","4.454","1.750"
"1","voles","5","42","3.738","#"
"1","volt","4","4,629","8.440","0.180"
"1","volts","5","3,007","8.009","1.250"
"1","vote","4","58,103","10.970","34.330"
"1","votes","5","20,959","9.950","7.840"
"1","vow","3","873","6.772","5.410"
"1","vowed","5","783","6.663","1.630"
"1","vows","4","913","6.817","6.490"
"1","wad","3","2,930","7.983","1.750"
"1","wade","4","5,232","8.563","16.470"
"1","wades","5","48","3.871","0.080"
"1","waft","4","83","4.419","0.160"
"1","wag","3","350","5.858","0.510"
"1","wage","4","10,055","9.216","3.120"
"1","wagged","6","53","3.970","0.120"
"1","wags","4","101","4.615","0.250"
"1","waif","4","263","5.572","0.330"
"1","waifs","5","27","3.296","0.060"
"1","wail","4","436","6.078","0.860"
"1","wailed","6","230","5.438","#"
"1","wails","5","145","4.977","0.880"
"1","wain","4","61","4.111","0.040"
"1","wains","5","9","2.197","#"
"1","waist","5","5,276","8.571","5.140"
"1","waists","6","81","4.394","0.100"
"1","wait","4","61,759","11.031","830.250"
"1","waits","5","2,724","7.910","6.020"
"1","waive","5","694","6.542","1.730"
"1","waived","6","661","6.494","0.690"
"1","waives","6","92","4.522","0.080"
"1","wake","4","12,064","9.398","105.220"
"1","wakes","5","1,340","7.200","6.760"
"1","wale","4","50","3.912","#"
"1","Wales","5","4,479","8.407","2.080"
"1","walk","4","33,093","10.407","215.860"
"1","walked","6","14,968","9.614","53.670"
"1","walks","5","6,774","8.821","18.350"
"1","wall","4","91,869","11.428","70.690"
"1","walls","5","12,120","9.403","24.730"
"1","waltz","5","1,181","7.074","5.470"
"1","wan","3","6,501","8.780","1.840"
"1","wand","4","5,420","8.598","3.080"
"1","wands","5","357","5.878","0.350"
"1","wane","4","173","5.153","0.250"
"1","waned","5","151","5.017","0.120"
"1","wanes","5","96","4.564","0.120"
"1","wank","4","405","6.004","0.570"
"1","want","4","508,123","13.138","2,759.180"
"1","wants","5","60,875","11.017","306.960"
"1","war","3","109,438","11.603","174.750"
"1","ward","4","24,382","10.102","14.250"
"1","wards","5","863","6.760","1.020"
"1","ware","4","1,931","7.566","2.200"
"1","wares","5","1,156","7.053","0.330"
"1","warm","4","21,018","9.953","52.140"
"1","warmth","6","2,499","7.824","4.450"
"1","warn","4","4,211","8.345","25.350"
"1","warned","6","20,428","9.925","15.840"
"1","warns","5","1,612","7.385","0.330"
"1","warp","4","50,145","10.823","5.490"
"1","warped","6","3,385","8.127","1.630"
"1","warps","5","443","6.094","0.060"
"1","wars","4","24,595","10.110","9.120"
"1","wart","4","224","5.412","1.240"
"1","warts","5","437","6.080","1.020"
"1","wash","4","8,590","9.058","40.730"
"1","washed","6","3,200","8.071","14.080"
"1","wasp","4","786","6.667","1.430"
"1","wasps","5","320","5.768","0.630"
"1","waste","5","27,081","10.207","53.250"
"1","wastes","6","2,565","7.850","0.690"
"1","watch","5","56,974","10.950","330.020"
"1","watched","7","16,607","9.718","26.530"
"1","watt","4","3,446","8.145","1.880"
"1","watts","5","4,947","8.507","1.240"
"1","wave","4","19,212","9.863","21.250"
"1","waves","5","10,070","9.217","13.220"
"1","wax","3","5,389","8.592","9.040"
"1","way","3","490,087","13.102","1,424.730"
"1","ways","4","54,302","10.902","51.630"
"1","we","2","1,245,247","14.035","9,011.900"
"1","weak","4","17,123","9.748","31.510"
"1","weal","4","58","4.060","0.100"
"1","Weald","5","17","2.833","#"
"1","weals","5","13","2.565","#"
"1","wealth","6","11,934","9.387","6.350"
"1","wean","4","748","6.617","0.250"
"1","weaned","6","745","6.613","0.240"
"1","weans","5","27","3.296","#"
"1","wear","4","31,161","10.347","109.330"
"1","wears","5","3,594","8.187","12.760"
"1","weave","5","1,125","7.026","2.060"
"1","weaves","6","293","5.680","0.310"
"1","web","3","140,289","11.851","9.220"
"1","webs","4","466","6.144","0.550"
"1","wedge","5","2,101","7.650","2.330"
"1","weds","4","191","5.252","0.120"
"1","wee","3","2,812","7.942","8.510"
"1","weed","4","3,010","8.010","11.760"
"1","weeds","5","1,111","7.013","2.370"
"1","week","4","109,477","11.603","238.510"
"1","weeks","5","69,740","11.153","130.140"
"1","weep","4","826","6.717","5.490"
"1","weeps","5","229","5.434","0.510"
"1","weft","4","99","4.595","0.040"
"1","wefts","5","2","0.693","#"
"1","weigh","5","4,150","8.331","7.120"
"1","weight","6","33,958","10.433","36.270"
"1","weights","7","3,360","8.120","2.670"
"1","weir","4","472","6.157","0.920"
"1","weird","5","16,200","9.693","101.100"
"1","weirs","5","23","3.135","#"
"1","weld","4","1,230","7.115","0.630"
"1","welds","5","180","5.193","0.120"
"1","well","4","552,532","13.222","2,990.650"
"1","Welsh","5","3,305","8.103","1.180"
"1","welt","4","639","6.460","0.180"
"1","welts","5","311","5.740","0.250"
"1","wen","3","730","6.593","3.590"
"1","wench","5","344","5.841","1.730"
"1","wend","4","150","5.011","0.080"
"1","wens","4","24","3.178","#"
"1","went","4","115,581","11.658","411.510"
"1","wept","4","406","6.006","1.390"
"1","were","4","663,883","13.406","1,662.820"
"1","west","4","62,838","11.048","60.550"
"1","wet","3","16,466","9.709","39.220"
"1","whack","5","1,781","7.485","8.920"
"1","whacked","7","453","6.116","4.060"
"1","whacks","6","206","5.328","0.510"
"1","whale","5","2,271","7.728","11.250"
"1","wham","4","720","6.579","1.920"
"1","wharf","5","492","6.198","1.270"
"1","wharves","7","15","2.708","0.020"
"1","what","4","1,325,779","14.098","9,842.450"
"1","wheat","5","4,108","8.321","5.750"
"1","wheel","5","19,368","9.871","27.060"
"1","wheels","6","11,748","9.371","13.290"
"1","wheeze","6","115","4.745","0.570"
"1","wheezed","7","36","3.584","0.020"
"1","whelp","5","2,827","7.947","0.470"
"1","whelps","6","142","4.956","0.020"
"1","when","4","944,467","13.758","2,034.100"
"1","whence","6","751","6.621","1.040"
"1","where","5","454,613","13.027","1,830.220"
"1","whet","4","128","4.852","0.160"
"1","whey","4","263","5.572","0.080"
"1","which","5","980,925","13.796","477.240"
"1","whiff","5","348","5.852","2.490"
"1","whiffs","6","37","3.611","0.040"
"1","whig","4","86","4.454","0.060"
"1","whigs","5","168","5.124","0.100"
"1","while","5","284,228","12.558","349.430"
"1","whim","4","1,623","7.392","2.330"
"1","whims","5","767","6.642","0.760"
"1","whin","4","54","3.989","#"
"1","whine","5","3,757","8.231","1.630"
"1","whined","6","541","6.293","0.100"
"1","whines","6","628","6.443","0.630"
