,word,ort,pho,wf,img,gr1,gr2,gr3,gr4,gr5,gr6,gr7,gr8,gr9,gr10,gr11,gr12,gr13,gr14
5263,treks,_tre_ks___,_trEks____,14.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5264,trench,_tre_nch__,_trEnC____,43.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.09811289999999999,0.0619664,0.0619664
5265,trend,_tre_nd___,_trEnd____,3267.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394100000000001,0.17382899999999998,0.20563499999999998,0.342275,0.342275
5266,trends,_tre_nds__,_trEndz___,1848.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14389100000000002,0.143772,0.173782,0.312583,0.312583
5267,tress,_tre_ss___,_trEs_____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5268,trial,_trial____,_trAl_____,4306.0,4.194245614035086,0.0,0.0,0.0,0.0,0.282373,0.296014,0.30502399999999996,0.307674,0.31306999999999996,0.312603,0.309595,0.33379699999999995,0.342275,0.342275
5269,trials,_trials___,_trAlz____,873.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14410599999999998,0.160191,0.160058,0.18570699999999998,0.214369,0.214369
5270,tribe,_tri_be___,_trAb_____,279.0,5.6,0.0,0.0,0.0,0.0,0.296813,0.296014,0.29883699999999996,0.307674,0.301501,0.317864,0.324947,0.322477,0.253285,0.253285
5271,tribes,_tri_bes__,_trAbz____,85.0,4.194245614035086,0.0,0.0,0.0,0.0,0.27418000000000003,0.308422,0.310812,0.328243,0.34280900000000003,0.36302199999999996,0.364248,0.368579,0.317843,0.317843
5272,trick,_tri_ck___,_trIk_____,265.0,3.9,0.0,0.0,0.0,0.312297,0.269787,0.23702600000000001,0.22285,0.22263899999999998,0.21470300000000003,0.20586100000000002,0.20569099999999998,0.18570699999999998,0.0982145,0.0982145
5273,tricks,_tri_cks__,_trIks____,160.0,4.194245614035086,0.0,0.0,0.0,0.0,0.24387899999999998,0.23037,0.236675,0.22981100000000002,0.22966,0.21438200000000002,0.20569099999999998,0.18570699999999998,0.14388199999999998,0.14388199999999998
5274,tried,_tried____,_trAd_____,4178.0,4.194245614035086,0.0,0.5488,0.527936,0.5234439999999999,0.499029,0.49035,0.485324,0.48605699999999996,0.482526,0.472342,0.46288999999999997,0.451554,0.405208,0.405208
5275,tries,_tries____,_trAz_____,986.0,4.194245614035086,0.0,0.0,0.0,0.0,0.269787,0.273443,0.268662,0.258967,0.25879800000000003,0.267832,0.271968,0.28381999999999996,0.287763,0.287763
5276,trig,_tri_g____,_trIg_____,13.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5277,trike,_tri_ke___,_trAk_____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5278,trill,_tri_ll___,_trIl_____,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5279,trills,_tri_lls__,_trIlz____,5.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5280,trim,_tri_m____,_trIm_____,903.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19705,0.196864,0.196735,0.196442,0.20569099999999998,0.196226,0.12393299999999999,0.12393299999999999
5281,trimmed,_tri_mmed_,_trImd____,587.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16053599999999998,0.174233,0.173973,0.160058,0.123805,0.0,0.05
5282,trims,_tri_ms___,_trImz____,31.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5283,trip,_tri_p____,_trIp_____,1909.0,4.3,0.0,0.44446499999999994,0.43728599999999995,0.448755,0.428867,0.42052399999999995,0.41118699999999997,0.408012,0.401903,0.389509,0.375606,0.364149,0.276335,0.276335
5284,tripe,_tri_pe___,_trAp_____,6.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5285,tripes,_tri_pes__,_trAps____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5286,trips,_tri_ps___,_trIps____,703.0,4.194245614035086,0.0,0.0,0.0,0.0,0.265167,0.299281,0.288673,0.28474299999999997,0.28821199999999997,0.284132,0.280095,0.258128,0.22214699999999998,0.22214699999999998
5287,trite,_tri_te___,_trAt_____,6.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5288,troll,_tro_ll___,_trol_____,60.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5289,trolls,_tro_lls__,_trolz____,1.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5290,troop,_troop____,_trup_____,223.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16053599999999998,0.16043,0.12394100000000001,0.12383800000000002,0.123805,0.0982145,0.0982145
5291,troops,_troops___,_trups____,2333.0,4.194245614035086,0.0,0.0,0.0,0.0,0.296813,0.305477,0.31357199999999996,0.321071,0.31306999999999996,0.322832,0.342014,0.34936799999999996,0.34031,0.34031
5292,trope,_tro_pe___,_trop_____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5293,trot,_tro_t____,_trat_____,24.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.0619023,0.0,0.05
5294,trots,_tro_ts___,_trats____,9.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5295,trough,_trough___,_traf_____,93.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.206499,0.196864,0.18618900000000002,0.173973,0.17382899999999998,0.123805,0.0619664,0.0619664
5296,troughs,_troughs__,_trafs____,22.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5297,trounce,_trounce__,_trWns____,4.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5298,troupe,_troupe___,_trup_____,112.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5299,troupes,_troupes__,_trups____,14.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5300,trout,_trout____,_trWt_____,108.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14410599999999998,0.12394100000000001,0.143772,0.143733,0.0982145,0.0982145
5301,trouts,_trouts___,_trWts____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5302,trove,_tro_ve___,_trov_____,43.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5303,troy,_troy_____,_trO______,329.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18631099999999998,0.18618900000000002,0.20586100000000002,0.17382899999999998,0.173782,0.0619664,0.0619664
5304,truce,_tru_ce___,_trus_____,334.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394100000000001,0.0981393,0.09811289999999999,0.0982145,0.0982145
5305,truck,_tru_ck___,_tr^k_____,2579.0,6.9,0.0,0.469776,0.40615300000000004,0.40718200000000004,0.381311,0.35659,0.339372,0.332723,0.330295,0.304082,0.306759,0.309512,0.22214699999999998,0.22214699999999998
5306,trucks,_tru_cks__,_tr^ks____,2278.0,4.194245614035086,0.0,0.0,0.0,0.315184,0.312114,0.30243200000000003,0.29883699999999996,0.295296,0.29835900000000004,0.291288,0.287543,0.29433899999999996,0.242096,0.242096
5307,trudge,_tru_dge__,_tr^J_____,8.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5308,trudged,_tru_dged_,_tr^Jd____,14.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14410599999999998,0.0,0.0981393,0.0619023,0.0,0.05
5309,true,_true_____,_tru______,3589.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5310,trump,_tru_mp___,_tr^mp____,1926.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5311,trumped,_tru_mped_,_tr^mpt___,23.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5312,trumps,_tru_mps__,_tr^mps___,14.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5313,trunk,_tru_nk___,_tr^nk____,102.0,6.0,0.0,0.0,0.0,0.323334,0.320184,0.314037,0.310812,0.31051799999999996,0.29835900000000004,0.276353,0.26302800000000004,0.241846,0.17396199999999998,0.17396199999999998
5314,trunks,_tru_nks__,_tr^nks___,42.0,4.194245614035086,0.0,0.0,0.0,0.0,0.24387899999999998,0.243222,0.242862,0.24263200000000001,0.236296,0.21438200000000002,0.214205,0.21414699999999998,0.0619664,0.0619664
5315,truss,_tru_ss___,_tr^s_____,3.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5316,trust,_tru_st___,_tr^st____,9260.0,2.9,0.0,0.0,0.0,0.0,0.28988200000000003,0.289102,0.285012,0.2884,0.28821199999999997,0.294662,0.287543,0.290968,0.309832,0.309832
5317,trusts,_tru_sts__,_tr^sts___,858.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.0619023,0.14388199999999998,0.14388199999999998
5318,truth,_tru_th___,_truT_____,1192.0,4.194245614035086,0.0,0.0,0.0,0.357572,0.364105,0.358269,0.356062,0.354018,0.357165,0.36753,0.370107,0.368579,0.36896,0.36896
5319,truths,_tru_ths__,_truDz____,86.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394100000000001,0.0981393,0.123805,0.185899,0.185899
5320,try,_try______,_trA______,6141.0,2.0,0.0,0.5462819999999999,0.533611,0.531165,0.5051720000000001,0.498737,0.49764899999999995,0.495418,0.492205,0.485407,0.478083,0.472275,0.430203,0.430203
5321,tryst,_try_st___,_trIst____,10.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5322,trysts,_try_sts__,_trIsts___,5.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5323,tsar,_tsa_r____,__zar_____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619664,0.0619664
5324,tsars,_tsa_rs___,__zarz____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5325,tub,__tu_b____,__t^b_____,54.0,6.3,0.0,0.0,0.0,0.0,0.230992,0.21536599999999997,0.206499,0.196864,0.18618900000000002,0.173973,0.160058,0.143733,0.0619664,0.0619664
5326,tube,__tu_be___,__tub_____,386.0,5.7,0.0,0.0,0.0,0.315184,0.342816,0.35659,0.359383,0.371211,0.37237800000000004,0.390648,0.386866,0.39463000000000004,0.373185,0.373185
5327,tubes,__tu_bes__,__tubz____,253.0,4.194245614035086,0.0,0.0,0.0,0.0,0.255151,0.289102,0.292191,0.298554,0.295103,0.294662,0.30383000000000004,0.306676,0.312583,0.312583
5328,tubs,__tu_bs___,__t^bz____,21.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5329,tuck,__tu_ck___,__t^k_____,55.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.0,0.0,0.05
5330,tucked,__tu_cked_,__t^kt____,123.0,4.194245614035086,0.0,0.0,0.0,0.0,0.24387899999999998,0.23702600000000001,0.236675,0.22981100000000002,0.20616900000000002,0.185911,0.160058,0.09811289999999999,0.0619664,0.0619664
5331,tucks,__tu_cks__,__t^ks____,5.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5332,tues,__tues____,__tuz_____,19.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5333,tuft,__tu_ft___,__t^ft____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5334,tufts,__tu_fts__,__t^fts___,75.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5335,tug,__tu_g____,__t^g_____,142.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14410599999999998,0.0,0.0981393,0.0,0.0619664,0.0619664
5336,tugged,__tu_gged_,__t^gd____,18.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5337,tugs,__tu_gs___,__t^gz____,16.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5338,tune,__tu_ne___,__tun_____,504.0,3.5,0.0,0.0,0.0,0.0,0.24387899999999998,0.23037,0.230028,0.22263899999999998,0.222493,0.185911,0.17382899999999998,0.16001500000000002,0.160181,0.160181
5339,tunes,__tu_nes__,__tunz____,112.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.0619023,0.0619664,0.0619664
5340,turd,__tu_rd___,__t^rd____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5341,turf,__tu_rf___,__t^rf____,407.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394100000000001,0.0981393,0.09811289999999999,0.0,0.05
5342,turn,__tu_rn___,__t^rn____,6507.0,3.9,0.0,0.527058,0.522478,0.515321,0.49832,0.498388,0.4973,0.495062,0.491468,0.48734700000000003,0.485396,0.477954,0.470013,0.470013
5343,turned,__tu_rned_,__t^rnd___,5560.0,4.194245614035086,0.0,0.584453,0.573504,0.562217,0.5431050000000001,0.530632,0.526872,0.5131060000000001,0.50736,0.49715,0.48846300000000004,0.47361800000000004,0.417745,0.417745
5344,turns,__tu_rns__,__t^rnz___,1513.0,4.194245614035086,0.0,0.0,0.39367399999999997,0.395038,0.378662,0.370677,0.371562,0.369777,0.363564,0.354962,0.351231,0.335898,0.301032,0.301032
5345,tush,__tu_sh___,__tUS_____,1.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5346,tusk,__tu_sk___,__t^sk____,8.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5347,tusks,__tu_sks__,__t^sks___,10.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09811289999999999,0.0,0.05
5348,tux,__tu_x____,__t^ks____,8.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5349,twain,_twain____,_twen_____,75.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16053599999999998,0.0,0.12394100000000001,0.0,0.09811289999999999,0.0,0.05
5350,twains,_twains___,_twenz____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5351,tweed,_tweed____,_twid_____,54.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5352,tweeds,_tweeds___,_twidz____,2.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5353,tweet,_tweet____,_twit_____,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5354,tweets,_tweets___,_twits____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5355,twice,_twi_ce___,_twAs_____,2600.0,2.9,0.0,0.0,0.371795,0.383734,0.390013,0.390137,0.390716,0.386832,0.38415900000000003,0.378548,0.384483,0.378132,0.336246,0.336246
5356,twig,_twi_g____,_twIg_____,2.0,6.3,0.0,0.0,0.0,0.0,0.22378299999999998,0.21536599999999997,0.206499,0.21484299999999998,0.196735,0.160191,0.160058,0.143733,0.0,0.05
5357,twigs,_twi_gs___,_twIgz____,15.0,4.194245614035086,0.0,0.0,0.0,0.0,0.24387899999999998,0.23702600000000001,0.236675,0.22981100000000002,0.222493,0.20586100000000002,0.20569099999999998,0.18570699999999998,0.0619664,0.0619664
5358,twin,_twi_n____,_twIn_____,505.0,5.2,0.0,0.0,0.0,0.0,0.0,0.21536599999999997,0.206499,0.22263899999999998,0.222493,0.20586100000000002,0.196279,0.18570699999999998,0.14388199999999998,0.14388199999999998
5359,twine,_twi_ne___,_twAn_____,7.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5360,twinge,_twi_nge__,_twInJ____,8.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5361,twins,_twi_ns___,_twInz____,153.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.21536599999999997,0.18648699999999999,0.206304,0.20616900000000002,0.196442,0.20569099999999998,0.18570699999999998,0.160181,0.160181
5362,twirl,_twi_rl___,_tw^rl____,3.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5363,twirled,_twi_rled_,_tw^rld___,6.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5364,twirls,_twi_rls__,_tw^rlz___,7.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5365,twist,_twi_st___,_twIst____,342.0,4.7,0.0,0.0,0.0,0.0,0.0,0.23037,0.230028,0.22981100000000002,0.22966,0.21438200000000002,0.196279,0.196226,0.14388199999999998,0.14388199999999998
5366,twists,_twi_sts__,_twIsts___,103.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
5367,twit,_twi_t____,_twIt_____,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5368,twitch,_twi_tch__,_twItC____,22.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
5369,twitched,_twi_tched,_twItCt___,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5370,tyke,__ty_ke___,__tAk_____,1.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5371,tykes,__ty_kes__,__tAks____,3.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5372,type,__ty_pe___,__tAp_____,2458.0,4.8,0.0,0.0,0.0,0.330813,0.385144,0.409945,0.420727,0.4326,0.44246499999999994,0.47004300000000004,0.481407,0.500304,0.5249590000000001,0.5249590000000001
5373,types,__ty_pes__,__tAps____,1545.0,4.194245614035086,0.0,0.0,0.0,0.0,0.31488499999999997,0.35135700000000003,0.370127,0.383175,0.398833,0.427275,0.43818999999999997,0.46376300000000004,0.508408,0.508408
5374,ump,___u_mp___,___^mp____,4.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5375,umps,___u_mps__,___^mps___,4.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5376,up,___u_p____,___^p_____,86354.0,3.8,0.779223,0.7646029999999999,0.751729,0.7421409999999999,0.723341,0.712796,0.707505,0.702112,0.696445,0.683404,0.677277,0.664346,0.615005,0.615005
5377,urge,___u_rge__,___^rJ____,614.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174347,0.18618900000000002,0.196442,0.196279,0.20563499999999998,0.23592800000000003,0.23592800000000003
5378,urged,___u_rged_,___^rJd___,2411.0,4.194245614035086,0.0,0.0,0.0,0.0,0.249691,0.24901900000000002,0.242862,0.248415,0.25368,0.229318,0.22912800000000003,0.21414699999999998,0.267814,0.267814
5379,urn,___u_rn___,___^rn____,9.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5380,urns,___u_rns__,___^rnz___,4.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5381,us,___u_s____,___^s_____,118556.0,2.0,0.0,0.6287699999999999,0.621259,0.615755,0.599716,0.591286,0.587638,0.5826279999999999,0.577137,0.569955,0.566701,0.564964,0.533594,0.533594
5382,use,___u_se___,___Yz_____,18249.0,4.194245614035086,0.0,0.571204,0.592933,0.595514,0.598904,0.604865,0.607522,0.611926,0.614102,0.618207,0.622024,0.625254,0.627275,0.627275
5383,used,___u_sed__,___Yzd____,18245.0,4.194245614035086,0.0,0.549049,0.5705819999999999,0.5835560000000001,0.603889,0.610954,0.614992,0.619269,0.622704,0.630776,0.635127,0.6399229999999999,0.634954,0.634954
5384,vague,__va_gue__,__veg_____,539.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.206499,0.206304,0.20616900000000002,0.229318,0.235748,0.241846,0.242096,0.242096
5385,vain,__vain____,__ven_____,149.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.206499,0.21484299999999998,0.20616900000000002,0.20586100000000002,0.196279,0.196226,0.160181,0.160181
5386,vale,__va_le___,__vel_____,16.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5387,vales,__va_les__,__velz____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5388,valse,__va_lse__,__vals____,3.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5389,valve,__va_lve__,__v@lv____,229.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160191,0.160058,0.196226,0.23592800000000003,0.23592800000000003
5390,valves,__va_lves_,__v@lvz___,240.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185911,0.196279,0.241846,0.242096,0.242096
5391,vamp,__va_mp___,__v@mp____,3.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5392,vamps,__va_mps__,__v@mps___,3.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5393,van,__va_n____,__v@n_____,2014.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14410599999999998,0.12394100000000001,0.12383800000000002,0.143733,0.0619664,0.0619664
5394,vane,__va_ne___,__ven_____,20.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5395,vanes,__va_nes__,__venz____,4.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0982145,0.0982145
5396,vans,__va_ns___,__v@nz____,283.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5397,vase,__va_se___,__ves_____,32.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394100000000001,0.12383800000000002,0.0619023,0.0619664,0.0619664
5398,vast,__va_st___,__v@st____,1339.0,3.0,0.0,0.0,0.0,0.0,0.293414,0.33353299999999997,0.345287,0.355725,0.358808,0.375918,0.380786,0.38438,0.387162,0.387162
5399,vat,__va_t____,__v@t_____,73.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5400,vats,__va_ts___,__v@ts____,18.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5401,vault,__vault___,__valt____,150.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14389100000000002,0.143772,0.143733,0.12393299999999999,0.12393299999999999
5402,vaults,__vaults__,__valts___,43.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09811289999999999,0.0619664,0.0619664
5403,vaunt,__vaunt___,__vant____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5404,veal,__veal____,__vil_____,27.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5405,veals,__veals___,__vilz____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5406,veer,__veer____,__vir_____,24.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5407,veered,__veered__,__vird____,42.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
